UID,TERM,LOAN,GRADUATED
905991,202014,8750.0,Yes
906164,201564,2750.0,No
800618,201564,9000.0,No
905936,201564,5750.0,Yes
905945,201564,11250.0,Yes
909555,201564,15164.0,No
910970,201564,6500.0,Yes
910992,201564,11650.0,Yes
910999,201564,4769.0,No
910958,201564,5750.0,Yes
914417,201674,3250.0,Yes
915275,201784,6250.0,Yes
914709,201784,1750.0,No
916942,201564,12902.0,Yes
916958,201564,2750.0,Yes
916968,201564,6001.0,Yes
917004,201674,6157.0,Yes
917384,201568,8750.0,Yes
917024,201568,7253.0,Yes
917076,201564,6250.0,No
918871,201564,14750.0,No
920587,201564,18650.0,Yes
931929,201674,7750.0,Yes
794417,201564,4750.0,No
931935,201564,14250.0,Yes
931943,201564,2751.0,Yes
932601,202344,2250.0,No
932759,201894,2750.0,No
932163,201564,2750.0,Yes
932166,201564,1750.0,Yes
932328,202344,13832.0,No
932383,201784,2750.0,Yes
932385,201784,7750.0,Yes
932392,201564,10750.0,Yes
932439,201564,13369.0,No
932415,201564,2750.0,Yes
932516,201894,16429.0,Yes
932091,201564,5250.0,Yes
932336,201568,6250.0,Yes
932155,201568,6250.0,Yes
932156,201564,2750.0,No
932120,201784,4400.0,No
932137,201894,19281.0,Yes
932258,201894,6250.0,Yes
933308,201564,4750.0,No
932815,201788,14004.0,Yes
932952,201564,5250.0,No
933619,201674,2750.0,Yes
932797,201894,4210.0,Yes
933158,201564,4750.0,No
933006,201674,8628.0,Yes
933031,201564,5250.0,Yes
932585,201564,6250.0,Yes
934562,201674,2751.0,Yes
934685,201674,1426.0,Yes
935927,201564,2250.0,No
935754,201568,6250.0,Yes
935800,201564,10600.0,Yes
936628,201564,6250.0,Yes
936629,201568,5500.0,Yes
936683,201784,7900.0,Yes
936593,201564,2750.0,Yes
936867,201564,12450.0,Yes
936560,201568,3250.0,No
936661,201564,5250.0,Yes
936663,201564,9133.0,Yes
916924,201904,16105.0,Yes
936829,201674,13250.0,Yes
936845,201674,5500.0,No
715858,201564,2750.0,Yes
936949,201674,5500.0,Yes
936640,201564,6250.0,Yes
936710,201564,1750.0,Yes
937734,201564,2750.0,Yes
772326,201564,7499.0,Yes
937435,201564,4600.0,Yes
937273,201564,5250.0,No
937464,201674,202.0,Yes
937607,201894,3250.0,Yes
937590,201568,10500.0,Yes
937717,201674,2750.0,Yes
937738,201674,2750.0,Yes
937394,201674,2750.0,Yes
938310,201674,1750.0,Yes
938262,201784,8215.0,No
938394,201674,9879.0,No
938283,201564,17676.0,Yes
938476,201674,4250.0,Yes
938537,201784,14034.0,No
938021,201674,2750.0,No
938070,201674,2750.0,Yes
938118,201784,2750.0,No
937888,201674,10503.0,No
938784,201674,2750.0,Yes
938865,201564,24346.0,Yes
939030,201674,3250.0,Yes
938659,201674,4171.0,Yes
938672,201564,11417.0,Yes
939123,201678,5250.0,Yes
939137,201894,3750.0,No
938682,201674,6970.0,No
938685,201674,2750.0,Yes
938686,201784,3250.0,Yes
790554,201674,0.0,Yes
939252,201564,9000.0,Yes
939612,201674,6000.0,No
905344,201894,2750.0,Yes
939658,201904,2750.0,No
939691,201784,7208.0,Yes
940026,201674,2750.0,No
939342,201904,3750.0,Yes
939645,201674,12850.0,No
937654,201564,6250.0,Yes
939893,201564,6251.0,No
939510,201674,3750.0,Yes
940750,201904,2750.0,Yes
940806,201894,2750.0,Yes
722124,201564,18054.0,Yes
940834,201784,2614.0,Yes
940248,201784,15442.0,Yes
941162,201564,5250.0,No
941409,201564,10452.0,Yes
941491,202014,2750.0,No
941379,201674,6250.0,Yes
940884,201674,6250.0,No
941020,201674,6518.0,No
941176,201674,2750.0,Yes
940976,201784,2750.0,Yes
941476,201674,13805.0,Yes
936998,201674,9000.0,No
941889,201674,4750.0,Yes
942178,201674,5500.0,No
942306,201784,1750.0,Yes
942032,201674,2750.0,Yes
942444,201784,2750.0,Yes
942583,201564,7500.0,Yes
942522,201674,12195.0,Yes
943157,201894,2750.0,Yes
942571,201678,10962.0,Yes
942662,201904,10250.0,Yes
942826,201784,4750.0,Yes
942780,202014,2750.0,No
943431,202238,17516.0,No
943588,201674,2750.0,Yes
944317,201564,2750.0,No
944708,201674,1750.0,Yes
944342,201564,1161.0,No
944310,201674,8160.0,Yes
944270,201568,7898.0,No
944209,201904,2250.0,No
944527,201674,13152.0,Yes
944225,201674,2750.0,Yes
945323,201784,9691.0,No
945342,201674,2750.0,No
945363,201904,2750.0,Yes
945387,201674,2750.0,Yes
945345,201564,4750.0,Yes
945221,201674,5250.0,Yes
945927,201564,8653.0,Yes
945963,201894,800.0,Yes
945929,201564,4750.0,Yes
946015,201674,11517.0,Yes
938833,201674,6750.0,Yes
945629,201674,2750.0,Yes
945483,201784,2750.0,Yes
945749,201784,2750.0,Yes
946555,201904,2750.0,No
946693,201904,2500.0,Yes
946354,201904,5591.0,Yes
947721,201674,2750.0,Yes
947727,201894,2750.0,Yes
947196,201674,4750.0,No
948192,201784,17000.0,Yes
948224,201894,3750.0,Yes
949149,201904,2750.0,No
949377,201674,8750.0,No
949742,201674,2750.0,Yes
951431,201674,9000.0,Yes
951462,201904,2750.0,No
952379,201904,6750.0,Yes
952454,201674,0.0,Yes
952128,201784,2750.0,No
952824,201894,10468.0,No
953498,201784,4750.0,Yes
953787,201674,2750.0,Yes
953757,201674,1750.0,Yes
953935,201674,2751.0,Yes
954272,201674,4504.0,Yes
954279,201904,10750.0,Yes
954333,201674,10050.0,No
954348,201894,13250.0,Yes
954358,201674,3750.0,No
954366,201674,1000.0,No
951285,201564,11932.0,No
954543,201904,8750.0,Yes
954231,201674,1750.0,Yes
954866,201674,3750.0,Yes
955492,201674,14838.0,Yes
956794,201674,2750.0,Yes
956542,202344,6250.0,No
956816,201894,1750.0,Yes
956748,201674,2750.0,Yes
956751,201674,2750.0,Yes
956760,201674,2750.0,No
957815,201674,5990.0,Yes
960087,201784,14136.0,Yes
959760,201904,3750.0,No
960599,201674,10750.0,No
960745,201784,3750.0,No
961211,201674,2750.0,Yes
961702,201784,3750.0,Yes
961777,201674,2750.0,Yes
962009,201674,2750.0,Yes
963914,201784,2750.0,Yes
965268,201784,3750.0,Yes
964772,201784,2750.0,Yes
964981,201784,7750.0,No
965518,201784,4750.0,Yes
965805,201894,9250.0,No
967994,201784,2750.0,Yes
967574,201674,9684.0,Yes
968621,202014,9729.0,No
968498,201784,2750.0,Yes
969421,201784,12162.0,Yes
970017,201678,1750.0,No
970027,201784,15473.0,Yes
971131,201674,1750.0,Yes
971885,201784,2750.0,Yes
971988,201784,2750.0,Yes
971458,201674,1750.0,No
971546,201784,2750.0,Yes
973017,201894,3250.0,Yes
972998,201674,2750.0,Yes
972954,201674,2497.0,Yes
972987,201674,4353.0,Yes
973711,201674,3750.0,Yes
974349,201784,9390.0,Yes
974491,201784,3250.0,Yes
975250,201674,5750.0,No
975449,201674,2750.0,Yes
975911,201784,12750.0,Yes
976642,201674,9389.0,Yes
977881,201784,6250.0,No
977325,201674,13934.0,Yes
977496,201784,2750.0,Yes
978512,201784,1750.0,Yes
980052,201784,15407.0,Yes
980729,201674,9373.0,No
981343,201674,2750.0,Yes
981692,201674,2750.0,Yes
983742,201674,8750.0,Yes
983941,201674,2750.0,Yes
984079,201784,2750.0,Yes
985347,201674,3750.0,No
984825,201784,2750.0,Yes
986573,201894,2750.0,No
986726,201674,2750.0,Yes
986843,201674,11817.0,Yes
988964,201784,1750.0,No
988359,201784,3750.0,Yes
989516,201674,2750.0,Yes
991083,201674,741.0,Yes
991744,201674,4750.0,No
991754,201784,4800.0,Yes
991849,201674,11000.0,Yes
992230,201674,6750.0,Yes
992095,201674,2749.0,Yes
993504,201784,1750.0,No
993702,201674,6003.0,Yes
994865,201908,5500.0,Yes
995082,201784,7750.0,Yes
768292,201674,1750.0,Yes
997057,201784,1750.0,No
997898,201788,4750.0,No
998313,201674,4750.0,Yes
1000200,201784,10463.0,Yes
999643,201674,2750.0,Yes
999929,201674,3719.0,No
999933,201674,13004.0,No
749621,201678,2750.0,Yes
1002426,201674,2750.0,No
1003354,201784,1750.0,Yes
1005254,201904,3250.0,Yes
1006129,201674,1750.0,No
1006517,201904,3750.0,Yes
1006642,201894,3750.0,Yes
1006911,201674,9250.0,Yes
1006394,201784,2750.0,Yes
1007655,201674,4750.0,Yes
1008924,201674,13250.0,No
1008925,201674,8250.0,Yes
1009010,201564,5250.0,No
1009077,201674,14750.0,Yes
1009133,201784,4750.0,Yes
1009851,201674,0.0,Yes
1009864,201568,8000.0,No
1009486,201674,6250.0,Yes
1009247,201674,2750.0,No
1009364,201784,1750.0,No
1009444,201564,5250.0,No
1010100,201784,2750.0,Yes
1010467,201674,2750.0,Yes
1010339,201904,2750.0,Yes
1017680,201674,2750.0,Yes
1018002,201674,2750.0,No
1018045,201674,2750.0,Yes
1018165,201894,6250.0,No
1018361,201564,3250.0,No
1018404,201564,3750.0,No
1018218,201894,1750.0,Yes
1018219,201784,12883.0,No
1017857,201674,2750.0,Yes
1017880,201674,2750.0,Yes
1018781,201674,16783.0,No
1019032,201674,7000.0,Yes
1017602,201674,6500.0,Yes
1018843,201564,6250.0,Yes
1018206,201674,6250.0,Yes
1019424,201674,13876.0,Yes
1019443,201674,3750.0,Yes
1019485,201674,1750.0,No
1019853,201674,2750.0,Yes
1019769,201894,4750.0,Yes
1019877,201674,7750.0,Yes
1019917,201674,2750.0,Yes
1019952,201674,4125.0,Yes
1019972,201674,6250.0,Yes
1019973,201784,6250.0,Yes
1019612,201674,2749.0,Yes
1019627,201674,14642.0,No
1019261,201674,2750.0,Yes
1019270,201674,2750.0,Yes
1019338,201674,9165.0,No
1019386,201674,1750.0,No
1019414,201674,4750.0,Yes
1020612,201674,5450.0,No
1020290,201674,4500.0,Yes
1020293,201674,2750.0,Yes
1020694,201568,10500.0,No
1020243,201674,7500.0,Yes
1020708,201904,2750.0,Yes
1020870,201674,11250.0,Yes
1020914,201784,2750.0,Yes
1020110,201674,4750.0,Yes
1019822,201674,6750.0,Yes
1021326,201674,955.0,No
1021379,201784,2750.0,Yes
1021604,201894,2750.0,Yes
1021646,201674,6250.0,No
707782,201344,6750.0,Yes
1021506,201674,6750.0,Yes
1021433,201674,2750.0,Yes
993638,201674,7000.0,Yes
1021185,201678,12553.0,Yes
1021637,201674,6504.0,No
1021691,201674,2750.0,Yes
1021348,201678,9050.0,Yes
1022307,201784,2750.0,Yes
1022206,201674,12524.0,Yes
1022420,201674,2750.0,Yes
1021797,201674,12737.0,Yes
1022435,201568,4750.0,Yes
1022483,201674,13770.0,No
1022499,201784,10342.0,No
1021986,201784,1750.0,No
1021999,201904,2750.0,Yes
1022062,201674,7500.0,No
1022278,201674,8437.0,Yes
1022426,201674,6750.0,No
1022429,201784,4750.0,Yes
1022434,201568,11000.0,No
954472,201674,8609.0,No
937657,201674,2750.0,Yes
1023305,201674,1750.0,Yes
1022879,201904,11750.0,Yes
1022936,201674,1750.0,Yes
1023022,201784,2750.0,Yes
1023056,201894,2750.0,Yes
1022760,201674,7650.0,No
1022651,201894,7750.0,Yes
1022654,201784,2224.0,Yes
1023162,201674,2750.0,Yes
779088,201904,6300.0,No
932102,201674,2751.0,Yes
1023425,201784,6250.0,No
1023374,201784,9778.0,Yes
1024332,201674,2750.0,Yes
1033627,201674,4750.0,No
1024728,201674,1750.0,No
1024309,201894,2750.0,Yes
1024442,201674,2750.0,Yes
1024638,201904,5750.0,No
1024379,201674,4750.0,No
1024658,201784,550.0,No
1024922,201674,5750.0,Yes
1024760,201674,5500.0,Yes
1024773,201674,11938.0,No
1027287,201674,7750.0,Yes
1027267,201784,2750.0,Yes
1027919,201674,6000.0,No
1029756,201674,2750.0,No
1030488,201674,2750.0,Yes
1030968,201784,13668.0,Yes
1031305,202014,3250.0,No
1031927,201674,6280.0,Yes
1032203,201674,2750.0,Yes
1032282,201674,12567.0,Yes
1033360,201674,7000.0,Yes
1033624,201674,2750.0,Yes
1033345,201674,12974.0,No
1035139,201674,4750.0,Yes
1036787,202344,6250.0,No
1037289,201674,4000.0,No
1038529,201894,2250.0,Yes
1039745,201904,15869.0,Yes
1040806,201894,2750.0,Yes
1041530,201784,1750.0,Yes
1041133,201898,3250.0,Yes
1041145,201904,2750.0,No
1041229,201784,2750.0,Yes
1041266,201784,2750.0,Yes
1041623,201784,2750.0,No
1043680,201674,2751.0,No
1043939,201674,2750.0,No
1045943,201674,4750.0,No
1047324,201674,10250.0,Yes
1047552,201674,3750.0,No
1046958,201674,2750.0,No
1048506,201904,9750.0,No
1049075,201674,2750.0,No
1050151,201674,3000.0,Yes
1050157,201674,13400.0,Yes
1050093,201674,2750.0,No
1050848,201784,1750.0,Yes
1050874,201784,0.0,Yes
1050732,201674,2250.0,Yes
1051022,201674,7750.0,Yes
1018022,201674,2750.0,Yes
1051136,201674,10222.0,Yes
1050612,201674,3750.0,Yes
1050918,201784,14173.0,No
1051012,201674,2750.0,Yes
1051180,201674,1750.0,Yes
1051182,201784,6750.0,Yes
1051253,201674,15474.0,Yes
1051269,201674,7500.0,No
1052013,201908,14000.0,Yes
1052035,201674,5393.0,Yes
1052043,201784,9750.0,No
1052047,201784,9250.0,Yes
1052075,201674,12339.0,No
1051415,201674,6983.0,Yes
1051439,201894,2750.0,Yes
1051494,201784,9920.0,Yes
1051461,201674,6006.0,Yes
1051557,201784,2750.0,No
1051558,201784,2750.0,Yes
1051574,201904,6250.0,No
1051626,201674,4750.0,Yes
1051744,201674,16731.0,Yes
1051835,201894,4750.0,Yes
1051853,201674,2750.0,Yes
1051854,201674,9777.0,Yes
1051410,201674,7500.0,No
1051964,201674,10450.0,No
1052011,201674,5500.0,No
1051829,201784,2750.0,Yes
1051335,201674,2750.0,Yes
1051362,201674,10868.0,Yes
1051598,201674,5750.0,No
1052287,201784,2750.0,Yes
1052320,201784,2750.0,Yes
1052325,201568,10500.0,No
1052201,201674,4750.0,Yes
1052371,201674,11100.0,Yes
1052518,201904,7750.0,Yes
1052490,201674,5750.0,No
1052771,201674,7750.0,No
1052792,201678,7000.0,No
1052841,201678,5500.0,No
1052551,201674,5350.0,Yes
1052818,201784,10890.0,Yes
1052821,201674,1750.0,Yes
1052822,201674,2750.0,No
1052138,201784,7750.0,No
1052182,201674,11982.0,Yes
1052454,201674,6250.0,Yes
1052754,201674,2750.0,Yes
1052773,201674,1200.0,Yes
1052931,201678,18405.0,Yes
715818,201674,6250.0,Yes
1053336,201674,9748.0,Yes
1053369,201904,3250.0,Yes
1053090,201784,2750.0,No
1053235,201894,6250.0,No
1053237,201674,1750.0,Yes
1053375,201784,1750.0,Yes
753180,201674,2750.0,No
1052970,201674,4750.0,Yes
1053364,201898,3750.0,Yes
1053275,201674,2750.0,No
1052865,201674,2750.0,Yes
1053175,201674,6250.0,Yes
1053464,201674,14925.0,Yes
1052842,201784,10022.0,No
1052852,201784,2750.0,Yes
1053130,201674,9950.0,Yes
1053991,201784,500.0,No
1053994,201784,13497.0,No
1054043,201674,2750.0,Yes
1053713,201674,6250.0,Yes
1053918,202124,8500.0,No
1054282,201784,4750.0,Yes
1054008,201674,20604.0,No
1053774,201674,2750.0,Yes
1053778,201674,2750.0,Yes
1054319,201674,4900.0,Yes
1054357,201904,2750.0,No
1053687,201674,2750.0,Yes
1053694,201674,2750.0,No
1054695,201784,2750.0,Yes
1054697,201898,5500.0,No
1054751,201894,14988.0,Yes
1054752,202014,17469.0,No
1054915,201674,13660.0,No
1055120,201674,0.0,No
1055125,201568,5125.0,No
1055119,201674,2750.0,No
1055176,201894,1750.0,Yes
1054782,201674,10250.0,No
1054879,201674,11539.0,Yes
1055188,201784,5250.0,Yes
1054450,201784,2750.0,No
1054502,202124,7950.0,No
1054493,201674,5200.0,Yes
1054494,201674,6750.0,Yes
1054497,201674,23948.0,Yes
1054863,201674,1176.0,No
1060281,201674,11750.0,No
1060364,201674,4186.0,Yes
1060367,201674,3394.0,Yes
1060368,201894,9843.0,No
1060421,201674,4900.0,Yes
1060423,201674,12250.0,Yes
1060428,201674,2750.0,No
1060307,201784,500.0,Yes
1060404,201674,13405.0,Yes
1060595,201678,9500.0,Yes
1060937,201674,0.0,Yes
1060978,201674,2750.0,No
1060996,201674,16923.0,No
1060472,201674,4720.0,No
1060806,201674,0.0,Yes
1060697,201784,7000.0,Yes
1060945,201674,2750.0,No
1060947,201674,10200.0,No
1060560,201904,9119.0,No
1018818,201678,9700.0,Yes
1061090,201894,7835.0,Yes
1060747,201674,8000.0,Yes
1061159,201678,2750.0,Yes
1060527,201784,2750.0,Yes
1060819,201674,6750.0,No
1060824,201674,0.0,Yes
1060887,201674,2750.0,Yes
1060912,201894,7702.0,Yes
1061641,201674,16000.0,Yes
1061259,201674,5500.0,Yes
1061303,201674,2750.0,Yes
1061379,201674,10000.0,Yes
1061511,201674,13750.0,Yes
1061513,201674,7000.0,Yes
1061517,201674,8879.0,No
1061521,201674,6250.0,Yes
1061690,201674,2000.0,Yes
1061693,201674,2750.0,No
1062027,201784,2750.0,Yes
1061376,201674,2750.0,Yes
1061357,201674,3250.0,Yes
1061430,201674,3750.0,Yes
1061470,201674,10000.0,No
1061538,201674,2750.0,No
1061550,201674,1750.0,No
1061563,201674,3593.0,No
1061567,201674,13241.0,Yes
1061578,201674,13750.0,No
1061382,201674,6000.0,Yes
1061705,201674,7500.0,No
1061492,201784,1498.0,No
1061849,201674,2750.0,Yes
1061861,201894,6250.0,Yes
1061621,201674,6250.0,Yes
1061946,201678,16316.0,Yes
1062171,201678,3750.0,Yes
1062438,201898,5250.0,Yes
1062819,201784,1750.0,Yes
1062467,201784,6050.0,Yes
1062539,201674,2750.0,No
1062549,201674,3750.0,Yes
1062912,201674,4688.0,No
1062973,201674,6250.0,Yes
1062064,201674,7250.0,Yes
1062066,201788,9000.0,Yes
1062098,201674,4266.0,Yes
1062135,201674,10294.0,Yes
1062382,201784,6750.0,No
1061351,201674,2750.0,Yes
1062743,201894,2750.0,No
1062521,201674,5012.0,No
1062524,201674,6250.0,No
1063790,201784,4750.0,Yes
1063816,201784,11000.0,Yes
1063195,201784,10784.0,No
1063723,201894,8250.0,Yes
1063493,201784,5000.0,Yes
1063271,202344,6250.0,No
1063370,201674,1750.0,Yes
1063389,201674,2751.0,Yes
1063427,201894,1750.0,Yes
1063437,201784,3250.0,Yes
1063920,201784,16517.0,No
1063945,201784,3750.0,Yes
1063950,201784,4750.0,Yes
1064119,201784,16349.0,Yes
1064273,201784,2751.0,Yes
1064341,201674,10250.0,Yes
1064509,201674,11133.0,Yes
1064856,201784,8060.0,Yes
1064647,201784,10250.0,Yes
1064762,201674,11250.0,Yes
1063188,201674,1965.0,Yes
1064709,201784,2750.0,No
1069590,201674,2750.0,No
1069593,201674,11550.0,Yes
1069658,201674,11250.0,Yes
1069785,201784,6250.0,No
1070373,201784,9250.0,Yes
1069957,201784,2750.0,No
1069972,201894,2750.0,Yes
1069991,201904,12024.0,Yes
1069777,201674,6250.0,Yes
1070145,201904,15677.0,No
1070440,201674,1750.0,Yes
1070554,201894,2750.0,Yes
1070924,201784,1750.0,Yes
1070487,201898,6250.0,Yes
1071327,201674,2263.0,No
1071609,201784,2750.0,Yes
1071257,201674,1750.0,Yes
1071254,201784,6250.0,Yes
1071256,201674,6250.0,Yes
1071533,201784,7900.0,Yes
1071188,201784,2750.0,Yes
1071298,202344,13166.0,No
1071423,201674,3500.0,Yes
1072647,201784,1000.0,Yes
1072017,201674,12300.0,No
1072001,201784,3750.0,No
1071992,201894,9457.0,No
1072871,201674,6250.0,Yes
1073091,201784,3250.0,Yes
1073130,201784,10750.0,No
1073441,201674,1750.0,Yes
1073050,201898,7150.0,Yes
1073173,201784,1750.0,Yes
1073438,201894,2750.0,Yes
1072774,201784,15218.0,Yes
1073062,201784,2750.0,Yes
801933,201784,8457.0,Yes
1073335,201784,4750.0,Yes
1073002,201784,1750.0,Yes
1073014,201784,1095.0,No
1073146,201784,10250.0,Yes
1072733,201904,0.0,Yes
1074014,201674,9750.0,Yes
1073565,201674,6250.0,Yes
1073673,201904,12250.0,Yes
1073506,201784,2751.0,Yes
1073514,201784,1895.0,Yes
1074767,201904,7001.0,Yes
1074364,201904,2750.0,Yes
1074485,201894,2750.0,Yes
1074487,201904,0.0,No
1073412,201784,1750.0,Yes
1074147,201784,7861.0,No
1074682,201894,2750.0,Yes
1074797,201784,2750.0,No
1074812,201784,2750.0,Yes
1074347,201784,4750.0,Yes
1074930,201788,9000.0,No
1075102,201894,10905.0,No
1074934,201674,9000.0,Yes
1075543,201674,2750.0,Yes
1075607,201784,2750.0,No
1075552,202234,2750.0,No
1075008,201784,2750.0,No
1075010,201784,11654.0,Yes
765215,201674,9319.0,No
1075040,201674,6250.0,Yes
1075310,201784,2750.0,Yes
1075316,201784,10554.0,Yes
1075216,201894,4750.0,No
1062661,201784,2750.0,Yes
1076183,201784,2750.0,No
1076340,201674,2250.0,No
1076379,201784,10250.0,Yes
1076403,201894,12750.0,No
1076206,201784,14180.0,No
1076456,202014,2750.0,No
1075874,201674,6250.0,Yes
1076192,201678,6250.0,No
1076552,201904,6150.0,Yes
1076547,201784,8750.0,Yes
1076548,201784,2750.0,Yes
1076652,201894,12750.0,Yes
1078624,201784,2750.0,Yes
1078696,201784,8500.0,No
1078165,201784,10000.0,Yes
1078428,201784,1712.0,No
1078471,201784,2750.0,Yes
1078845,201678,3750.0,Yes
1078174,201674,11500.0,Yes
1078740,201784,2750.0,No
1078980,201784,4855.0,Yes
1079321,201784,1750.0,No
1079032,201894,2750.0,No
1079054,201894,11500.0,Yes
1079132,201894,2750.0,No
1079136,201894,8750.0,Yes
1080409,201784,2750.0,No
1080787,201784,12398.0,Yes
1081096,201784,2750.0,Yes
1081125,201894,0.0,Yes
1063235,201784,2750.0,No
1080685,201784,2750.0,Yes
1080457,201784,7850.0,Yes
1080464,201674,2250.0,Yes
1080979,201784,13121.0,Yes
1080992,201784,2750.0,Yes
1080764,201784,6289.0,No
1080789,201784,2750.0,No
1076439,201784,2750.0,Yes
1081371,201784,10631.0,No
1081450,201784,9550.0,Yes
1081358,201674,2500.0,No
1082669,201894,8500.0,Yes
1060965,201894,7984.0,No
1082136,201784,15416.0,Yes
1083363,201678,11750.0,Yes
1083378,201784,3750.0,No
1083008,201784,0.0,No
