UID,TERM,FGEN,GRADUATED
594497,201124,No,Yes
594499,201124,No,Yes
594506,201018,No,Yes
594512,201124,No,Yes
594533,201018,No,Yes
594622,201124,No,No
594652,201018,No,Yes
594654,201238,No,Yes
594664,201018,Yes,Yes
594669,201018,No,Yes
594787,201018,No,Yes
594809,201018,Yes,Yes
594817,201018,No,Yes
594829,201344,No,Yes
594869,201018,No,Yes
594963,201018,No,Yes
595021,201018,Yes,Yes
595081,201124,No,Yes
595109,201344,No,No
595236,201124,Yes,Yes
595225,201018,No,Yes
595305,201454,No,Yes
595309,201234,No,No
595313,201018,No,Yes
595517,201018,No,Yes
595576,201128,No,Yes
595591,201018,No,Yes
595650,201018,No,Yes
595691,201018,No,Yes
596238,201018,Yes,Yes
595745,201018,No,Yes
527764,201018,No,Yes
595845,201564,No,No
595939,201018,Yes,No
596055,201018,Yes,Yes
596183,201018,No,No
596187,201018,Yes,Yes
596338,201018,No,Yes
596378,201018,No,Yes
596379,201018,No,Yes
596388,201344,No,Yes
596554,201018,No,Yes
596578,201234,No,Yes
596612,201124,No,Yes
596621,202014,No,No
596648,201344,No,Yes
596671,201458,No,Yes
596709,201018,No,Yes
596719,201018,Yes,Yes
596721,201238,No,Yes
596956,201234,No,Yes
386959,201018,No,Yes
597085,201018,Yes,Yes
597144,201124,No,Yes
597168,201018,No,Yes
597170,201018,No,Yes
597251,201018,No,Yes
597257,201018,No,Yes
597280,201124,Yes,Yes
597284,201018,Yes,Yes
597316,201018,No,Yes
597372,201018,No,Yes
597422,201018,Yes,Yes
597424,201018,No,Yes
597425,201018,No,Yes
597427,201018,No,Yes
597472,201564,No,Yes
597499,201018,No,Yes
597528,201018,No,Yes
597536,201018,No,Yes
597600,201018,No,No
597646,201018,No,Yes
597655,201018,No,Yes
597704,201234,No,Yes
597787,201018,No,Yes
597857,201124,No,Yes
597861,201018,No,Yes
597864,201018,No,Yes
597989,201018,Yes,Yes
598049,201018,No,Yes
598060,201124,No,Yes
598116,201018,No,Yes
598133,201234,No,Yes
598263,201018,No,Yes
598271,201018,No,Yes
598320,201018,No,Yes
598339,201018,Yes,Yes
598363,201018,No,Yes
598375,201018,No,Yes
598381,201018,No,Yes
598387,201018,No,Yes
598390,201018,Yes,Yes
598394,201018,No,Yes
598413,201018,No,Yes
598502,201124,No,Yes
598528,201018,No,Yes
598547,201018,No,No
254884,201348,No,Yes
598704,201018,Yes,Yes
598788,201018,Yes,Yes
598801,201018,No,Yes
598797,201018,No,Yes
598815,201018,No,Yes
598861,201904,No,Yes
301391,201124,No,No
599030,201018,Yes,Yes
599036,201018,No,Yes
599050,201234,No,No
599063,201018,No,No
599068,201018,No,Yes
599074,201018,No,Yes
599087,201018,No,No
599097,201018,Yes,Yes
599113,201018,No,Yes
599123,201344,No,Yes
599124,201564,No,Yes
533328,201018,Yes,Yes
599171,201018,No,Yes
599220,201348,No,No
599256,201784,No,Yes
599267,201018,No,Yes
599288,201124,No,Yes
599306,201018,No,Yes
599331,201234,Yes,Yes
599460,201018,Yes,Yes
599476,201018,Yes,Yes
599496,201018,No,Yes
599530,201018,No,No
599563,201018,No,Yes
599580,201124,No,No
599584,201018,No,Yes
599623,201124,No,No
599648,201124,No,Yes
599655,201018,No,Yes
599658,201018,No,Yes
599764,201018,No,Yes
599768,201018,No,Yes
599849,201124,No,Yes
599918,201234,Yes,Yes
599995,201018,No,Yes
600003,202124,No,No
600015,201124,No,Yes
600026,201018,No,Yes
600051,201018,No,Yes
600082,201018,No,No
600129,201018,No,Yes
600230,201124,No,Yes
600262,201234,No,Yes
600265,201018,No,Yes
600300,201018,No,Yes
600341,201018,Yes,Yes
600343,201124,No,Yes
600419,201018,No,Yes
600483,201018,Yes,Yes
600572,201018,No,Yes
600641,201018,No,No
600656,201124,No,Yes
600673,201674,No,Yes
600687,201454,No,Yes
600734,201018,No,Yes
600735,201018,No,Yes
600764,201018,No,Yes
600841,201018,Yes,Yes
601037,201018,No,Yes
601070,201018,No,Yes
601098,201018,No,No
601135,201018,No,Yes
601209,201124,No,Yes
601222,201018,No,Yes
601241,201018,Yes,Yes
601259,201018,No,Yes
601267,201124,Yes,Yes
601282,201128,No,Yes
601318,201018,No,Yes
601334,201018,No,No
601427,201018,No,Yes
601481,201234,No,Yes
601482,201018,No,Yes
601627,201018,Yes,Yes
601686,201124,No,Yes
601795,201018,No,Yes
601812,201784,No,Yes
601815,201344,No,Yes
601826,201018,No,Yes
601827,201124,No,Yes
601888,201018,No,Yes
602028,201344,No,No
602041,201344,No,Yes
602062,201018,No,Yes
602067,201018,No,Yes
602220,201124,No,Yes
602227,201124,No,Yes
602622,201018,No,Yes
602669,201124,No,Yes
602674,201124,No,Yes
602704,201674,No,Yes
602723,201018,No,Yes
602725,201454,No,Yes
602860,201018,Yes,Yes
603165,201018,No,Yes
603229,201018,No,Yes
603232,201128,No,Yes
603285,201018,No,Yes
603287,201018,No,Yes
603312,201018,No,Yes
603376,201018,Yes,Yes
603382,201018,Yes,Yes
603412,201018,Yes,Yes
603434,201128,No,No
603471,201018,No,Yes
603482,201018,No,Yes
603524,201018,Yes,Yes
603563,201018,No,Yes
603574,201344,Yes,Yes
603734,201018,No,Yes
603813,201018,No,Yes
603821,201018,No,Yes
603867,201018,No,No
604099,201124,No,Yes
604130,201018,Yes,No
604190,201018,No,Yes
604192,201018,Yes,No
604216,201018,No,No
604253,201564,Yes,Yes
604309,201018,Yes,Yes
604315,201018,Yes,Yes
604346,201018,No,Yes
604397,201018,No,Yes
604428,201018,Yes,Yes
604519,201018,Yes,Yes
604543,201128,Yes,No
604560,201018,Yes,Yes
604592,201018,No,Yes
604597,201124,Yes,Yes
604632,201018,No,Yes
604651,201018,No,Yes
604655,201124,No,Yes
604671,201018,Yes,Yes
604710,201018,No,Yes
604764,201018,No,Yes
604806,201018,No,Yes
604842,201018,No,Yes
604952,201018,No,Yes
604956,201018,No,Yes
604972,201128,No,Yes
605135,201018,No,Yes
605249,201124,No,Yes
605282,201018,Yes,Yes
605312,201128,No,Yes
605421,201124,No,Yes
605498,201018,Yes,Yes
605713,201018,No,Yes
605726,201018,No,Yes
605855,201018,No,Yes
605948,201018,No,Yes
606045,201018,Yes,Yes
606077,201018,Yes,Yes
606118,201018,Yes,Yes
606141,201018,No,Yes
606149,201018,No,Yes
606150,201018,Yes,Yes
606167,201018,No,No
606179,201018,No,Yes
606201,201018,No,Yes
606225,201018,No,Yes
606300,201018,Yes,Yes
606312,201124,No,Yes
606315,201018,Yes,Yes
606316,201018,No,Yes
606320,201018,No,Yes
606412,201124,Yes,Yes
606426,201018,Yes,No
606435,201018,No,Yes
606448,201344,Yes,Yes
606467,201018,No,Yes
606521,201018,No,Yes
606591,201018,No,Yes
606666,201018,Yes,No
606676,201018,Yes,Yes
606827,201018,No,Yes
606833,201018,Yes,Yes
606841,201018,No,Yes
606862,201018,No,Yes
606888,201018,No,Yes
606952,201018,No,Yes
607012,201018,No,Yes
607025,201018,No,Yes
607350,201018,No,Yes
607367,201124,No,Yes
607439,201018,No,Yes
607491,201124,No,Yes
607512,201018,No,Yes
607513,201018,No,Yes
607668,201018,No,Yes
607862,201674,No,Yes
608008,201018,Yes,Yes
608053,201018,No,Yes
608054,201018,No,Yes
607198,201018,No,Yes
608118,201018,No,Yes
608121,201018,No,Yes
608171,201124,No,No
608223,201018,Yes,Yes
608249,201018,Yes,No
608284,201018,No,Yes
608312,201128,No,Yes
608376,201018,No,No
608491,201018,No,Yes
333282,201018,No,Yes
608643,201018,No,Yes
608667,201018,No,Yes
608814,201124,Yes,Yes
608883,201018,No,Yes
608917,201018,No,Yes
609035,201018,No,Yes
609133,201018,No,Yes
609387,201018,No,No
609430,201344,No,Yes
609475,201018,No,Yes
609526,201018,No,Yes
609636,201018,Yes,Yes
609688,201124,No,Yes
609690,201018,No,Yes
609757,201018,Yes,Yes
610005,201018,No,Yes
610045,201124,No,Yes
610148,201018,No,Yes
610682,201234,Yes,Yes
610735,201018,No,Yes
610740,201018,No,Yes
522495,201018,No,Yes
610757,201018,Yes,Yes
610758,201128,No,No
610805,201018,No,Yes
610866,201018,Yes,Yes
610888,201018,No,Yes
610893,201018,Yes,Yes
610909,201124,Yes,Yes
610911,201018,No,Yes
610925,201018,No,Yes
610945,201124,No,Yes
610948,201124,Yes,Yes
605070,201018,No,Yes
610977,201018,No,Yes
611041,201124,No,Yes
533575,201018,No,Yes
611317,201018,Yes,No
611367,201018,No,Yes
611474,201018,No,Yes
611526,201018,No,Yes
611567,201018,No,Yes
611568,201018,No,Yes
611606,201018,No,Yes
611653,201018,No,Yes
611730,201018,No,Yes
611809,201018,No,Yes
611857,201018,No,Yes
611889,201018,Yes,No
611969,201018,No,Yes
612023,201018,Yes,Yes
612036,201018,No,Yes
612168,201018,No,Yes
612192,201018,No,Yes
612237,201018,No,Yes
612378,201128,No,Yes
612622,201018,No,Yes
612786,201018,No,Yes
612837,201018,No,Yes
612968,201018,No,Yes
613218,201018,No,Yes
613290,201018,Yes,Yes
613394,201128,Yes,No
613506,201124,Yes,Yes
613963,201018,No,Yes
614084,201018,No,Yes
614151,201344,Yes,Yes
614160,201018,No,Yes
614177,201018,No,No
614233,201018,No,Yes
614250,201018,Yes,Yes
614269,201018,Yes,Yes
614270,201018,Yes,Yes
614388,201018,No,Yes
614810,201018,Yes,Yes
614860,201018,No,Yes
614879,201018,Yes,Yes
614973,201018,Yes,No
615003,201018,No,Yes
615159,201018,Yes,Yes
615174,201128,Yes,Yes
615311,201018,No,Yes
615339,201018,No,Yes
615351,201018,No,Yes
615412,201018,Yes,Yes
615458,201018,No,Yes
615474,201018,No,Yes
615487,201018,No,No
615604,201018,No,Yes
615627,201018,No,Yes
615631,201018,No,Yes
615673,201018,Yes,Yes
615761,201234,No,No
615808,201124,No,Yes
615832,201018,No,Yes
615857,201018,No,Yes
616003,201018,No,Yes
616021,201018,Yes,Yes
616037,201018,No,Yes
616188,201018,No,Yes
616197,201018,No,Yes
616201,201018,No,Yes
616329,201018,No,Yes
616350,201128,Yes,Yes
616358,201018,Yes,Yes
616425,201018,Yes,No
616443,201018,No,Yes
616447,201018,No,Yes
616464,201018,No,Yes
616483,201018,No,Yes
616498,201018,No,Yes
616563,201018,Yes,Yes
616588,201784,No,Yes
616598,201018,No,Yes
616619,201018,No,Yes
616622,201018,No,Yes
616629,201018,No,Yes
616646,201018,No,Yes
616683,201018,No,Yes
616692,201018,Yes,No
616767,201124,No,Yes
616785,201018,No,Yes
616791,201124,No,Yes
616837,202238,No,No
616843,201344,No,Yes
616848,201018,No,Yes
616861,201018,No,Yes
617007,201018,No,Yes
617018,201018,No,Yes
617083,201128,No,Yes
617088,201018,Yes,Yes
617121,201018,No,Yes
617122,201234,No,Yes
617142,201018,No,Yes
617202,201124,Yes,Yes
617251,201018,No,Yes
617304,201124,No,No
617764,201018,No,Yes
617378,201018,No,Yes
617456,201018,Yes,No
617481,201018,No,Yes
617561,201018,No,Yes
617572,201018,No,Yes
617667,201018,No,Yes
617673,201018,No,Yes
617835,201124,Yes,Yes
617847,201894,No,No
617966,201018,Yes,Yes
618069,201018,No,Yes
618075,201018,No,Yes
618190,201018,No,Yes
618213,201018,No,Yes
618215,201018,No,Yes
618237,201018,No,Yes
618284,201018,Yes,Yes
618296,201018,Yes,Yes
618306,201018,No,Yes
618351,201018,Yes,Yes
618375,201018,No,Yes
618377,201124,No,Yes
618405,201018,No,Yes
618420,201018,Yes,Yes
618421,201018,No,Yes
618441,202344,No,No
618481,201018,No,Yes
618488,201018,No,Yes
618495,201124,No,Yes
618503,201018,No,Yes
618522,201018,Yes,Yes
618547,201018,No,Yes
618632,201124,No,Yes
618659,201018,No,Yes
618667,201018,Yes,Yes
618676,201018,Yes,Yes
618723,201018,No,Yes
524437,201018,No,Yes
618911,201234,No,Yes
618936,201018,No,Yes
618962,201018,No,Yes
618971,201018,Yes,Yes
618990,201018,Yes,Yes
619021,201018,Yes,Yes
619045,201018,Yes,Yes
619106,201124,No,Yes
619151,201018,No,Yes
619186,201018,Yes,No
619234,201018,No,No
619242,201018,No,Yes
619251,201018,Yes,Yes
534638,201018,No,Yes
619317,201018,Yes,Yes
619462,201018,Yes,Yes
619584,201018,Yes,Yes
619593,201018,No,Yes
386352,201018,Yes,Yes
619633,201018,No,Yes
619680,201128,No,Yes
619766,201018,No,Yes
619783,201018,Yes,Yes
619793,201124,No,Yes
619811,201018,No,Yes
619816,201018,No,Yes
619887,201018,Yes,Yes
619923,201018,Yes,Yes
619962,201018,No,Yes
620142,201018,No,Yes
620336,201018,No,Yes
620360,201018,No,No
620398,201018,Yes,Yes
620444,201018,No,Yes
620458,201124,No,Yes
620495,201124,No,No
620501,201018,No,No
620523,201344,No,Yes
620605,201018,No,Yes
620606,201018,Yes,Yes
620685,201018,No,Yes
620710,201018,Yes,Yes
620720,201018,No,Yes
620772,201234,No,Yes
620786,201018,No,No
620810,201124,No,Yes
620812,201018,No,Yes
620904,201018,Yes,Yes
620926,201018,No,Yes
621007,201018,No,Yes
621011,201018,No,Yes
621018,201124,No,No
621039,201018,No,Yes
616454,201018,No,Yes
621087,201018,Yes,Yes
621097,201018,No,Yes
621120,201018,No,No
621151,201018,No,Yes
621180,201124,No,Yes
621195,201018,No,Yes
621216,201124,No,Yes
621222,201018,No,Yes
621225,201018,No,Yes
621292,201018,Yes,Yes
621311,201018,Yes,Yes
621354,201018,Yes,Yes
621360,201128,No,Yes
621367,201018,Yes,Yes
621371,201018,No,Yes
621396,201018,Yes,Yes
621400,201018,Yes,No
621409,201124,No,Yes
621413,201018,No,Yes
621421,201124,No,Yes
621432,201124,No,Yes
621460,201018,No,Yes
621476,201018,No,Yes
621536,201018,Yes,Yes
621538,201018,No,Yes
621554,201124,Yes,No
621601,201018,No,Yes
621612,201018,Yes,Yes
621653,201018,No,Yes
621669,201018,No,Yes
621676,201018,Yes,Yes
621725,201018,No,No
621876,201018,Yes,Yes
621925,201018,Yes,No
621964,201018,No,Yes
621995,201124,No,Yes
622029,201018,No,Yes
622067,201124,No,Yes
622197,201018,No,No
622231,201124,No,Yes
622235,201124,No,Yes
622294,201018,Yes,Yes
622312,201234,Yes,No
622316,201018,Yes,Yes
622328,201018,No,Yes
622366,201124,No,Yes
622438,201018,No,Yes
622473,201124,No,No
622474,201018,No,Yes
622560,201018,Yes,Yes
622524,201018,No,No
622576,201018,Yes,Yes
622635,201018,Yes,Yes
622639,201018,No,Yes
622657,201018,No,Yes
622697,201018,Yes,Yes
622703,201018,No,Yes
622717,201018,No,Yes
622751,201018,Yes,No
622790,201234,No,Yes
622792,201018,No,Yes
622798,201018,Yes,Yes
622821,201128,No,No
622827,201128,No,Yes
524704,201018,Yes,Yes
622894,201018,Yes,Yes
623033,201018,No,Yes
623046,201124,No,Yes
623054,201454,Yes,Yes
623066,201018,Yes,No
623096,201018,No,Yes
623131,201018,No,Yes
623194,201018,No,Yes
623231,201018,No,Yes
623247,201018,No,Yes
623275,201018,No,Yes
623322,201018,No,Yes
623367,201018,No,Yes
623410,201018,No,Yes
623478,201018,Yes,Yes
623554,201018,Yes,Yes
623711,201018,No,Yes
623722,201128,No,Yes
623858,201124,No,Yes
623869,201018,No,Yes
623939,201124,No,No
624042,201018,No,Yes
624072,201018,Yes,Yes
624102,201018,Yes,Yes
624157,201018,No,Yes
624257,201124,No,Yes
624286,201018,No,Yes
624291,201018,No,Yes
624337,201128,No,Yes
624358,202234,No,No
624359,201018,No,Yes
624364,201018,No,Yes
526608,201018,Yes,Yes
624418,201018,No,Yes
624426,201018,No,Yes
624442,201124,No,Yes
624450,201234,Yes,Yes
624489,201124,No,No
624509,201018,No,No
624525,201124,No,Yes
624537,201124,No,Yes
624554,201018,Yes,Yes
624562,201018,No,Yes
624563,201018,No,Yes
624579,201018,No,Yes
624589,201018,Yes,Yes
624656,201018,No,Yes
624658,201344,No,Yes
624666,201018,No,Yes
624691,201018,No,Yes
624703,201018,No,Yes
624715,201128,Yes,No
624742,201018,No,Yes
624745,201018,No,Yes
624747,201018,No,Yes
624761,201018,No,Yes
624778,201018,No,Yes
624815,201018,No,Yes
624821,201124,No,Yes
624824,201018,No,Yes
624831,201124,Yes,Yes
624834,201124,No,No
624857,201018,No,Yes
624861,201018,Yes,Yes
624866,201018,No,Yes
624874,201018,No,Yes
624901,201018,No,Yes
524428,201018,Yes,Yes
624946,201018,No,Yes
624947,201018,No,Yes
624976,201018,Yes,Yes
624979,201018,No,Yes
624985,201124,No,Yes
625006,201018,No,Yes
625017,201458,No,Yes
625068,201018,Yes,Yes
338276,201018,Yes,Yes
625134,201018,No,Yes
625148,201018,No,Yes
625191,201018,Yes,Yes
625232,201018,No,Yes
625346,201234,Yes,Yes
625362,201018,Yes,No
625400,201018,Yes,Yes
625445,201018,No,Yes
625458,201018,No,Yes
625465,201018,No,Yes
625467,201018,No,Yes
625469,201018,No,Yes
625471,201018,No,Yes
625472,201018,No,Yes
625487,201018,Yes,Yes
625490,201018,No,Yes
625554,201018,No,Yes
625561,201018,Yes,Yes
625573,201128,No,No
625576,201018,No,Yes
625665,201018,No,Yes
624484,201018,Yes,Yes
625691,201234,No,Yes
625692,201458,No,No
625713,201018,Yes,Yes
625723,201018,No,Yes
524720,201018,No,Yes
625801,201018,No,Yes
625812,201124,No,No
625814,201348,No,No
625831,201128,No,Yes
625829,201018,No,Yes
625835,201018,Yes,Yes
625840,201018,No,Yes
625912,201124,No,No
625933,201018,No,Yes
625964,201124,No,Yes
626002,201018,Yes,Yes
626052,201018,Yes,No
626163,201018,No,Yes
626182,201018,No,Yes
626183,201018,No,Yes
626189,201018,No,No
626199,201018,No,Yes
626202,201018,No,Yes
626234,201018,No,Yes
626248,201018,Yes,Yes
626252,201124,No,Yes
626253,201018,Yes,No
626254,201234,No,No
626323,201018,Yes,Yes
626333,201124,No,Yes
626343,201124,Yes,No
626344,201018,No,Yes
626420,201018,No,No
626427,201018,No,Yes
626446,201018,No,Yes
626479,201018,No,Yes
626523,201018,No,No
626539,201018,No,Yes
626611,201018,Yes,Yes
626630,201018,No,Yes
626635,201234,No,Yes
626636,201018,No,Yes
626641,201018,Yes,Yes
626645,201018,Yes,Yes
626649,201124,No,Yes
626871,201018,Yes,Yes
626893,201018,Yes,Yes
626898,201018,No,Yes
626958,201018,No,Yes
626969,201018,Yes,Yes
627083,201124,Yes,Yes
627084,201124,Yes,Yes
627094,201124,Yes,No
627102,201018,No,Yes
627200,201238,No,Yes
627242,201018,Yes,Yes
627246,201018,No,Yes
627247,201018,No,Yes
627306,201018,Yes,No
627309,201124,No,Yes
627325,201018,No,Yes
627327,201018,No,Yes
627410,201018,No,Yes
627499,201124,No,Yes
627506,201018,Yes,Yes
627588,201018,Yes,Yes
627597,201018,No,Yes
627627,201018,No,Yes
627694,201018,No,Yes
627739,201128,Yes,Yes
627753,201018,No,Yes
627843,201234,No,No
627906,201018,No,Yes
627912,201018,No,No
627964,201018,Yes,Yes
627967,201344,No,No
628015,201018,Yes,Yes
628086,201018,No,Yes
628088,201018,No,Yes
628162,201018,Yes,Yes
628323,201018,Yes,Yes
628350,201124,No,Yes
628351,201018,Yes,Yes
628399,201018,No,Yes
628428,201018,No,Yes
628485,201894,No,No
628504,201124,Yes,Yes
628622,201018,Yes,Yes
628637,201124,No,Yes
628692,201018,No,Yes
628777,201018,Yes,Yes
628834,201018,No,Yes
628861,201128,Yes,Yes
628886,201344,No,Yes
628897,201124,No,Yes
628899,201234,No,No
628900,201454,No,No
628974,201018,No,Yes
629042,201018,No,Yes
629062,201018,Yes,No
629084,201018,No,No
629100,201018,No,Yes
629207,201018,No,Yes
629325,201124,No,Yes
629361,201018,No,Yes
629374,201458,Yes,Yes
629382,201018,Yes,Yes
629396,201018,Yes,Yes
629429,201018,No,Yes
629495,201018,No,Yes
629498,201018,Yes,Yes
629678,201018,No,Yes
629680,201128,No,Yes
629695,201018,Yes,No
629867,201018,Yes,Yes
629929,201018,No,Yes
629936,201018,No,Yes
629946,201018,No,Yes
629949,201018,No,No
629950,201348,No,Yes
629976,201234,No,Yes
629981,201018,No,Yes
629994,201348,Yes,Yes
629998,201128,No,Yes
630100,201018,Yes,Yes
630112,201018,No,Yes
630128,201018,No,No
630152,201124,Yes,No
630206,201018,No,Yes
630222,201124,No,No
630234,201238,No,Yes
630235,201674,No,Yes
630256,202344,Yes,No
630316,201018,No,Yes
630317,201018,Yes,Yes
630318,201018,Yes,Yes
630475,201124,No,Yes
630482,201454,No,Yes
630599,201124,No,Yes
630630,201018,No,Yes
630637,201018,No,Yes
630653,201018,Yes,Yes
630662,201018,No,Yes
630769,202124,No,No
630779,201124,No,Yes
630787,201124,No,Yes
630788,201784,No,Yes
630803,201124,No,Yes
630804,201124,No,Yes
630810,201018,Yes,Yes
630825,201124,No,Yes
630850,201018,Yes,Yes
593646,201018,No,Yes
630930,201018,No,Yes
631001,201018,No,No
631009,201018,No,Yes
631139,201234,No,Yes
631309,201018,No,Yes
631312,201124,No,Yes
631345,201124,No,Yes
631356,201018,No,Yes
631430,201018,No,Yes
631464,201454,No,Yes
631466,201234,No,Yes
631474,201018,No,Yes
631493,201018,No,Yes
631507,201018,No,No
631518,201124,No,Yes
631533,201674,No,Yes
631559,201018,No,Yes
631562,201018,Yes,Yes
631583,201018,No,Yes
631606,201124,No,Yes
631646,201124,Yes,Yes
631827,201018,Yes,Yes
631935,201018,Yes,Yes
631945,201018,No,No
632104,201018,No,Yes
632119,201124,No,Yes
632125,201234,No,Yes
632132,201018,No,Yes
632177,201018,Yes,Yes
632182,201018,No,Yes
632215,201234,No,Yes
632232,201018,No,Yes
632260,201128,No,Yes
632267,201018,No,Yes
632275,201348,No,Yes
632284,201564,No,Yes
632302,201018,No,Yes
632308,201454,No,Yes
632322,201234,No,Yes
632323,201238,No,Yes
632410,201018,Yes,Yes
