UID,TERM,DFWIS,GRADUATED
1063936,201894,10,No
1063943,201894,0,Yes
1063945,201784,0,Yes
1063950,201784,0,Yes
1064449,201674,3,No
1064119,201784,1,Yes
1064273,201784,1,Yes
1064334,201674,1,Yes
1064337,201784,0,Yes
1064341,201674,8,Yes
1064394,201784,2,Yes
1064509,201674,0,Yes
1064856,201784,0,Yes
1064647,201784,1,Yes
1064762,201674,0,Yes
1063188,201674,0,Yes
1064709,201784,0,No
1064792,201894,0,Yes
1069590,201674,0,No
1069592,201674,0,No
1069593,201674,2,Yes
1069655,201674,3,No
1069656,201674,4,No
1069658,201674,0,Yes
1069660,201674,1,Yes
1069785,201784,0,No
1070373,201784,1,Yes
1070363,201784,1,No
1070381,201894,0,Yes
1069957,201784,3,No
1069972,201894,0,Yes
1069991,201904,0,Yes
1069756,201674,0,Yes
1069851,201894,0,Yes
1069777,201674,0,Yes
1070145,201904,2,No
1070440,201674,3,Yes
1070492,201674,5,Yes
1070554,201894,1,Yes
1070924,201784,0,Yes
1070480,201784,0,Yes
1070487,201898,0,Yes
1071260,201894,0,Yes
1071327,201674,7,No
1071609,201784,4,Yes
1071257,201674,0,Yes
1071781,201784,1,Yes
1071254,201784,0,Yes
1071256,201674,1,Yes
1071213,201674,1,No
1071269,201894,2,Yes
1071330,201674,2,Yes
1071521,201784,1,No
1071533,201784,0,Yes
1071188,201784,0,Yes
1071298,202344,0,No
1071377,201894,4,No
1071423,201674,0,Yes
1071219,201674,0,No
1071961,201678,1,Yes
1072569,201674,1,Yes
1072610,201674,3,No
1072063,201674,0,No
1072647,201784,3,Yes
1072017,201674,3,No
1072001,201784,4,No
1071992,201894,18,No
1072073,201784,1,Yes
1070341,201784,0,No
1072926,202014,0,No
1073257,201784,1,Yes
1072917,201674,0,Yes
1073212,201784,0,Yes
1073224,201784,0,Yes
1072870,201674,1,Yes
1072871,201674,0,Yes
1072874,201674,0,Yes
1073091,201784,2,Yes
1073130,201784,11,No
1073441,201674,0,Yes
1073050,201898,0,Yes
1073052,201674,1,Yes
1073173,201784,1,Yes
1073344,201784,0,Yes
1073438,201894,0,Yes
1072689,201674,0,Yes
1072774,201784,0,Yes
1073062,201784,0,Yes
801933,201784,1,Yes
1073335,201784,0,Yes
1073002,201784,0,Yes
1073014,201784,9,No
1073146,201784,0,Yes
1072723,201784,0,No
1072733,201904,0,Yes
1073363,201784,0,Yes
1073405,201674,2,Yes
1074014,201674,4,Yes
724473,201674,1,Yes
1072111,201784,4,No
1074127,201674,0,No
1073672,201904,0,Yes
1073565,201674,0,Yes
1073673,201904,0,Yes
1073506,201784,1,Yes
1073514,201784,0,Yes
1074579,201784,0,Yes
1074589,201784,4,No
1074767,201904,0,Yes
1074776,202234,3,No
1074777,201904,7,Yes
1074364,201904,0,Yes
1074485,201894,0,Yes
1074487,201904,6,No
1073412,201784,2,Yes
1074147,201784,3,No
1074429,201784,0,Yes
1074188,201674,0,Yes
1074568,201904,2,Yes
1074682,201894,0,Yes
1074797,201784,6,No
1074800,201784,2,Yes
1074804,201784,0,Yes
1074812,201784,8,Yes
1074813,201904,1,No
1074347,201784,3,Yes
1074467,201894,0,Yes
1074930,201788,3,No
1075039,201784,0,Yes
1075102,201894,2,No
1074934,201674,1,Yes
1075543,201674,2,Yes
1075607,201784,7,No
1075608,201784,0,Yes
1075552,202234,0,No
1075008,201784,6,No
1075010,201784,2,Yes
765215,201674,9,No
1075686,201894,13,No
1075040,201674,7,Yes
1075310,201784,3,Yes
1075316,201784,1,Yes
1075266,201894,6,No
1075197,201784,3,Yes
1075216,201894,10,No
1062661,201784,3,Yes
1075048,201784,0,Yes
1075328,201784,3,Yes
1076182,201784,5,Yes
1076183,201784,7,No
1076340,201674,1,No
1076379,201784,7,Yes
1076403,201894,2,No
1076411,201784,0,Yes
1076421,201674,16,Yes
1076206,201784,5,No
1076456,202014,6,No
1076465,201784,0,Yes
1075874,201674,1,Yes
1076192,201678,1,No
1076516,201674,0,No
1076552,201904,6,Yes
1076789,201784,0,Yes
1076559,201674,3,No
1076547,201784,0,Yes
1076548,201784,1,Yes
1076573,201674,5,No
1076652,201894,2,Yes
1078123,201894,0,Yes
1078624,201784,1,Yes
1078678,201674,1,No
1078615,201784,0,Yes
1078696,201784,1,No
1078745,201784,0,Yes
1078158,201784,0,Yes
1078165,201784,2,Yes
1078428,201784,0,No
1078471,201784,7,Yes
1078753,201678,0,Yes
1078784,201784,14,Yes
1078845,201678,0,Yes
1078864,201674,1,Yes
1078174,201674,3,Yes
1078740,201784,4,No
1078927,201784,0,Yes
1079346,201784,0,Yes
1078980,201784,0,Yes
1079321,201784,10,No
1079032,201894,7,No
1079054,201894,0,Yes
1079058,201784,0,Yes
1079132,201894,8,No
1079136,201894,4,Yes
1079270,201904,0,Yes
1080403,201784,0,Yes
1080409,201784,4,No
1080410,201784,0,Yes
1080787,201784,0,Yes
1081096,201784,0,Yes
1081115,201784,0,Yes
1081125,201894,1,Yes
1063235,201784,0,No
1080685,201784,0,Yes
1080457,201784,1,Yes
1080464,201674,0,Yes
1080979,201784,0,Yes
1080992,201784,2,Yes
1081015,202124,4,No
1080736,202014,0,No
1080764,201784,0,No
1080789,201784,7,No
1080611,201784,0,No
940217,201784,1,Yes
1080793,201674,0,Yes
902054,201894,2,Yes
1081964,201784,0,Yes
1076439,201784,0,Yes
1081371,201784,1,No
1081229,201784,5,No
1081443,201894,7,Yes
1081450,201784,0,Yes
1081358,201674,2,No
1081526,201898,1,Yes
1080866,201674,2,Yes
1081437,201674,6,No
932861,201784,4,Yes
1082588,201784,0,Yes
1082789,201904,2,Yes
1082516,201784,3,Yes
1082517,201784,6,No
1082628,201894,0,Yes
1082511,201784,4,No
1082518,201894,0,Yes
1082669,201894,0,Yes
1060965,201894,10,No
1082136,201784,2,Yes
1083363,201678,3,Yes
1083402,202014,0,No
1083464,201784,3,No
1083378,201784,4,No
1083516,201784,0,Yes
1083518,201784,0,Yes
1082916,201894,0,No
1083008,201784,1,No
1083036,201784,3,Yes
1083049,201894,0,Yes
1083114,201784,1,Yes
1083157,201894,0,Yes
1083375,201674,0,Yes
1083404,201784,1,No
1082973,201784,0,Yes
1083607,201784,0,Yes
1083967,201894,0,Yes
1084011,202238,0,No
1083605,201894,0,Yes
1083688,201894,1,Yes
1083813,201674,5,Yes
1083723,201784,1,Yes
1083727,201784,3,Yes
1083798,202014,1,Yes
1084010,201894,1,Yes
1083614,201784,0,No
1083779,202124,0,No
1083670,201784,2,No
1083717,201678,0,Yes
1087188,201784,9,No
1088195,201784,14,Yes
1089114,201894,0,Yes
1089116,201784,0,Yes
1089671,201894,7,No
1091510,201784,1,No
1091372,201784,2,Yes
1091987,201788,2,Yes
1093304,201788,2,No
1094372,201784,0,Yes
1094889,201784,0,Yes
1094654,201784,6,No
1096274,201784,0,Yes
1096393,201784,0,No
1096803,201784,2,Yes
1096925,201784,5,No
1096942,201784,1,Yes
1098205,201894,0,Yes
1097749,201908,3,Yes
1097763,201894,11,No
1097805,201894,2,Yes
1097895,201894,0,Yes
1098622,202014,1,Yes
1098680,201894,1,Yes
1098889,201894,0,Yes
1098764,201894,1,Yes
1098247,201894,2,No
1098355,201894,0,Yes
1098560,201894,2,No
1099492,201894,0,Yes
1099084,201894,0,Yes
1099702,201894,0,No
1100027,201894,7,Yes
1100829,201894,0,Yes
1101029,201894,4,No
1101867,201894,1,No
1101271,201894,1,Yes
1101393,202344,0,No
1101405,201894,0,Yes
1101960,202014,0,Yes
1104104,201894,0,Yes
1103453,201894,8,No
1103637,201894,2,Yes
1103729,201894,0,No
1104157,201898,1,No
1104254,201894,6,Yes
1104301,201894,8,No
1104889,201894,0,Yes
1105053,201894,0,Yes
1106119,201894,1,Yes
1105602,201894,0,Yes
1106363,201894,1,No
1107561,201784,0,Yes
1108456,201784,1,Yes
1107837,201784,0,Yes
1107903,201784,0,Yes
1109187,201784,0,Yes
1108828,201784,0,No
1109347,201788,3,No
1111015,201784,0,Yes
1112535,202014,0,No
1112597,201784,0,Yes
1114374,201784,6,No
1114384,202238,0,No
1114846,201908,0,No
1115375,201784,0,No
1116415,201784,0,No
1116109,201784,11,No
1116140,201784,1,Yes
1116758,201784,0,No
1117814,201784,0,Yes
1118694,201784,0,Yes
1118812,201784,2,Yes
1119695,201784,0,Yes
1119914,201784,0,Yes
1121608,201784,1,No
1121258,201784,3,No
1121559,202018,0,Yes
1122480,201784,0,Yes
1123570,201784,0,Yes
1124658,201784,0,Yes
1124161,201784,0,No
1124950,201784,2,Yes
1125999,201784,0,Yes
1125658,201784,9,No
1126434,201894,0,Yes
1126484,201784,6,No
1127504,201784,3,Yes
1127998,201784,0,Yes
1128883,201904,0,Yes
1129002,201784,1,Yes
1128526,201784,24,No
1129626,201784,0,Yes
1130573,201784,6,No
1131439,201894,0,Yes
1134098,201784,12,Yes
1133601,201784,0,Yes
1133785,201784,0,Yes
1134390,201784,0,Yes
1135689,201784,11,Yes
1136623,201904,0,Yes
1137622,201784,0,No
1137703,202238,0,No
1137308,201784,0,Yes
1138896,201784,0,Yes
1138926,202234,0,No
1140528,201904,0,Yes
1142027,202344,0,No
1142392,201784,13,No
1142750,201784,0,Yes
1143286,201784,2,No
1143453,201784,0,Yes
1083335,201784,0,Yes
1145270,201784,0,Yes
1146660,201784,7,No
1146408,201784,0,No
1147052,201784,4,No
1147219,201784,5,No
1147347,201904,3,Yes
1147522,201784,5,Yes
1147809,201784,0,No
1148435,201784,3,Yes
1150361,201894,0,Yes
1149883,201894,0,No
1150054,201894,5,Yes
1150081,201894,3,Yes
1151117,201894,2,Yes
1150691,201894,1,Yes
1150760,201894,13,No
1150867,201894,1,Yes
1151454,201894,3,Yes
1152605,201894,0,Yes
1152126,201894,0,Yes
1152185,201894,0,Yes
1152354,201894,1,No
1152411,201894,2,Yes
1152647,201894,2,No
1152709,201894,6,No
1154046,201894,0,Yes
1154061,201894,0,Yes
1153605,201894,0,Yes
1153608,201898,0,Yes
1153782,201894,5,Yes
1154128,201894,2,Yes
1154651,201894,0,Yes
1155537,201894,1,Yes
1154887,201894,0,Yes
1155158,201894,0,Yes
1155496,201894,5,No
1155720,201894,0,Yes
1155850,201894,0,Yes
1156526,201894,0,Yes
1157701,201894,0,Yes
1157705,201904,0,Yes
1157136,201904,1,No
1157183,201894,7,Yes
1157352,201894,7,Yes
1157524,202124,0,Yes
1157576,201894,0,Yes
1157896,201894,1,Yes
1158078,201894,1,Yes
1158104,201894,9,Yes
1158489,201894,0,Yes
1159461,201784,11,Yes
1160858,201784,1,No
1161058,201784,0,Yes
1161120,201894,0,Yes
1162137,201894,5,No
1161885,201784,0,Yes
1162051,201894,5,No
1164312,201784,18,No
1164097,201894,0,Yes
1164153,201784,0,Yes
1164182,201784,4,No
1165000,201784,11,Yes
1165005,201894,0,Yes
1165028,201784,0,No
1164383,201894,0,Yes
1164635,201784,1,Yes
1165680,201904,0,Yes
1165447,201678,3,Yes
1165824,201784,1,Yes
1165726,201784,0,Yes
1165547,201678,0,No
1165503,201784,3,No
1165632,201784,2,Yes
1165290,201784,1,No
1165339,201894,0,No
1165395,201784,0,Yes
1166050,201784,1,No
1165940,201898,0,Yes
1166233,201784,0,Yes
1166234,201678,2,Yes
1166216,201784,1,No
1165950,201784,0,Yes
1166053,201788,0,Yes
1166498,201784,4,No
1167313,201894,0,Yes
1167332,201784,0,Yes
1167335,201894,2,Yes
1166939,201784,0,Yes
1167050,201784,4,Yes
899854,201784,0,Yes
1167555,201894,0,Yes
1167594,201788,0,Yes
1076391,201784,0,Yes
1167963,201784,0,Yes
1168172,201784,0,Yes
259407,201904,5,No
1167617,201904,1,Yes
1168117,201784,1,Yes
1168134,201784,1,Yes
1168136,201784,0,No
1167456,201678,0,Yes
1167533,201678,0,Yes
1167627,201784,0,Yes
1168696,201904,3,No
1168743,201904,4,No
1168312,201784,5,Yes
1168321,201894,0,Yes
1168773,201678,3,No
1168811,201678,0,No
1168848,201784,0,Yes
1168859,201894,4,No
1168863,201784,0,Yes
1168864,201784,0,Yes
1168754,201894,0,Yes
1168908,201784,2,Yes
1168234,201784,0,Yes
1168235,201784,0,No
1168330,201784,0,Yes
1168333,201784,2,Yes
1168334,201904,2,No
1168988,201784,1,No
1169504,201678,0,Yes
1169552,202014,1,Yes
1169088,201904,1,Yes
1169113,201784,0,Yes
1169643,201678,1,Yes
1169663,201784,1,No
1169736,201784,1,Yes
1169356,201788,0,Yes
1169507,202014,1,No
1169679,201784,1,Yes
1169766,201784,3,Yes
1169768,201784,1,No
1169776,201894,1,Yes
1168961,201784,1,No
769523,201454,0,Yes
1169045,201894,1,Yes
1169102,201784,0,Yes
1169272,201784,3,Yes
1169273,201894,0,No
1169479,201894,1,Yes
1169529,201784,7,No
1169835,201894,0,Yes
1169857,201894,3,No
1170077,201894,0,No
1170312,201784,2,No
1170314,201784,0,Yes
1170527,201784,0,Yes
1169941,201894,8,Yes
1169887,201784,1,Yes
1170291,201788,0,Yes
1170295,201784,2,Yes
1170571,201678,0,Yes
1170192,201898,0,Yes
1075497,201784,0,Yes
778257,201454,0,Yes
1169800,201784,1,No
1170191,201784,0,Yes
768291,201784,0,Yes
1170450,201894,13,No
1170525,201784,0,Yes
1170133,201784,0,Yes
1170484,201784,0,No
1170531,201904,0,No
1170942,202238,0,No
1170645,201784,0,Yes
1170956,201784,0,Yes
1170605,201894,0,Yes
1170686,201784,0,No
1170995,201904,0,Yes
1170640,201894,8,Yes
1171154,201894,1,Yes
1171223,201894,0,Yes
1170702,201784,0,Yes
1170703,201894,4,No
1170748,201784,0,No
1170753,201904,0,Yes
1170758,201894,0,Yes
1170984,202018,0,No
1170775,201904,9,No
1166049,201784,3,No
1171672,202014,4,No
1171695,202124,2,No
1062666,201788,4,No
1066631,201784,0,Yes
1021393,201784,0,Yes
1171455,201904,0,No
1171464,201784,0,Yes
1171735,201894,0,Yes
1171763,201894,1,Yes
1171774,201784,0,Yes
1171624,201788,1,Yes
1171626,201784,0,Yes
1171632,201784,0,Yes
1171838,201904,5,No
1171574,201784,12,No
1171478,201784,10,No
1171497,201894,0,Yes
1171528,201894,2,No
1171563,201894,4,No
1174206,201784,0,Yes
1173936,202014,1,Yes
1175853,201784,0,Yes
1175794,201784,0,No
1177034,201784,11,No
1178201,201788,0,Yes
1178363,201784,2,Yes
1179311,201784,3,Yes
1180030,201904,0,Yes
1180178,201904,0,Yes
1179767,201894,4,No
1180296,201894,0,Yes
1181040,201784,0,Yes
1182234,201894,0,No
1181999,201784,1,No
1182760,201784,1,Yes
1183735,201908,13,No
1183380,201784,2,No
1183405,201904,0,Yes
1187485,201784,3,Yes
1188037,202124,0,Yes
1188421,201904,0,Yes
1189233,201784,0,Yes
1189443,201784,0,Yes
1190499,201784,1,Yes
1191435,201784,0,Yes
1193109,201784,0,Yes
1195102,201904,16,No
1195675,201788,0,Yes
1195965,201784,1,Yes
1195970,201784,1,Yes
1195985,201784,0,Yes
1195986,201784,1,Yes
1195634,202124,4,No
1196046,201784,3,No
1196075,201784,6,No
1196121,201784,0,Yes
1196128,201784,20,No
1195760,201784,2,Yes
1080463,201784,0,Yes
1195820,201784,4,No
1195835,201784,1,Yes
1195838,201784,3,Yes
1195848,201784,4,No
1195869,201784,1,Yes
1195877,201904,0,Yes
1082535,201784,1,Yes
1195927,201784,1,Yes
1195933,201784,0,Yes
1195937,201784,1,Yes
1196322,201894,0,No
1196452,202344,0,No
1196764,201894,12,No
1196565,201784,0,Yes
1196642,201784,0,No
1196721,201678,1,Yes
1196431,201904,0,No
1062755,201784,2,No
1196556,201784,0,Yes
1198218,201784,0,Yes
1198249,201784,2,Yes
1198261,201784,9,No
1198277,201784,0,Yes
1198336,201784,1,Yes
1198338,201784,0,Yes
1198342,201784,1,Yes
1198343,201908,2,No
1198505,201784,1,Yes
1198521,201894,0,Yes
1198539,201784,12,Yes
1198544,201784,0,Yes
1198290,201788,0,Yes
1198367,201788,0,Yes
1198384,201784,0,Yes
1198387,201784,0,Yes
1198422,201784,0,Yes
1198454,201678,0,No
1197902,201904,0,Yes
1197946,201898,6,No
1169446,201784,5,Yes
1199246,201784,1,Yes
1199260,201784,1,No
1199286,201904,8,Yes
1199337,201784,1,No
1198554,201784,7,Yes
1198820,201784,0,Yes
1199139,201784,1,No
754298,201784,0,Yes
1198791,201904,5,No
1198827,201894,0,Yes
1198863,201784,3,No
1198906,201784,0,Yes
1083348,201784,0,Yes
1198606,201784,0,Yes
1199031,201904,2,No
1199056,201788,0,Yes
1199058,201784,7,No
1199070,201678,1,No
1199119,201894,0,Yes
1199129,201784,0,Yes
1198737,201784,3,Yes
1200219,201784,4,No
1200221,201784,0,Yes
1169901,201784,1,No
1200234,201784,0,No
1199830,201784,0,Yes
1199439,201908,6,Yes
1083350,201784,6,Yes
1199923,201894,0,No
1199799,201894,1,Yes
1199817,201894,0,Yes
1199823,201894,0,Yes
1199960,201894,0,Yes
1200086,201894,0,Yes
1199600,201784,3,No
1200066,201784,7,Yes
1199994,201788,0,Yes
1200088,201894,1,Yes
1199210,201784,0,Yes
1196579,201678,6,No
1169905,201894,7,No
1200668,201784,10,No
1200961,201784,3,Yes
1200647,201784,0,Yes
1200648,201784,0,No
1200651,201678,3,Yes
1200679,201784,0,Yes
1200942,201784,0,Yes
1200960,201784,0,No
1200964,201784,0,No
1200965,201784,4,Yes
1200985,201784,0,Yes
1200550,201894,1,No
1200704,201784,0,Yes
1200705,201784,7,No
1200771,201784,13,No
1200805,201784,0,Yes
1200830,201784,3,No
1200877,201788,0,Yes
1200886,201788,0,Yes
1200891,201784,0,Yes
1200899,201784,3,Yes
1200934,201898,0,Yes
1200343,202014,3,No
1201611,201678,0,No
1201612,201788,0,Yes
1201656,201788,0,No
1200994,201784,2,Yes
1201783,201894,0,Yes
1201792,201678,0,Yes
1201745,201784,0,Yes
1201838,201784,0,Yes
1201853,202124,0,No
1201563,202014,0,Yes
1201568,201788,8,No
1201602,201894,1,No
1201707,201894,0,Yes
1201286,201894,0,No
1201940,201784,4,Yes
1202291,201784,0,Yes
1202293,201784,0,Yes
1202298,201784,0,Yes
1202433,201894,0,Yes
1202451,201784,0,No
1202462,201904,1,Yes
1202540,201904,0,No
1201905,201894,0,Yes
1202520,201894,0,No
753685,201784,0,Yes
1202204,201784,0,Yes
1202282,201784,0,No
1203260,201894,7,No
1203149,201894,0,Yes
1203362,202014,0,No
1203395,201788,2,Yes
1203341,201784,0,Yes
1080460,201784,0,Yes
1203750,201788,0,Yes
1203754,201894,0,Yes
1203774,201784,0,Yes
1203829,201894,0,Yes
1203951,201784,0,Yes
1203959,201904,0,No
1204053,201894,4,No
1203574,201784,1,Yes
1203997,201784,0,Yes
1204128,201894,0,Yes
1204068,201784,1,Yes
1204069,201784,1,Yes
1204088,201784,0,Yes
1204162,201894,4,No
1204195,201784,1,Yes
1204196,201784,4,No
1204199,201788,0,Yes
1203891,201894,2,No
1196319,201784,0,Yes
1203972,201894,4,Yes
1203980,201894,1,Yes
1204045,201784,0,Yes
1203516,201784,0,Yes
1203607,201904,0,Yes
1203616,202014,0,No
1203733,201784,3,No
1204586,201784,1,No
1204588,201784,1,Yes
1204589,201784,0,Yes
1204595,201784,2,Yes
1204602,201784,0,No
1204683,201894,0,Yes
1204516,201784,2,Yes
1204544,201784,5,Yes
1204567,201894,1,Yes
1204530,201784,10,No
1204679,201894,10,Yes
1204556,201784,0,No
1204557,201894,0,Yes
1204558,201784,1,No
1204564,201784,3,Yes
1170482,201784,2,No
1020374,201784,0,Yes
1204634,201894,0,Yes
1204702,201894,4,No
1205616,201784,0,Yes
1206125,201784,0,Yes
1206301,201784,2,No
1205709,201904,0,Yes
1206046,201784,0,No
1206057,201784,14,No
1206240,201904,5,No
1205811,201904,0,Yes
1205892,201784,0,Yes
1206007,201784,0,Yes
1206011,201784,0,No
1206016,201784,2,Yes
1205929,201784,0,No
1206033,201784,0,Yes
1206043,201784,1,Yes
1206104,201784,0,No
1206107,201784,2,Yes
1206130,201898,0,Yes
1206145,201894,7,No
1206191,201788,1,Yes
1203299,201784,0,Yes
1206683,201784,0,Yes
1207102,201904,1,No
1207112,201904,0,Yes
1207155,201894,4,No
1206689,201784,12,Yes
1207214,201894,1,Yes
1206660,201784,0,No
1206661,201784,0,Yes
1206816,201894,10,No
1204210,201784,0,Yes
1206686,201784,3,Yes
1206901,201904,0,No
1206622,201784,1,No
1206950,201894,16,Yes
1206986,201894,1,Yes
1207000,201894,0,Yes
1207364,202124,0,Yes
1206090,201894,1,Yes
1207410,201784,3,No
1207411,201784,0,Yes
1207407,201784,0,Yes
1208757,201784,2,Yes
1208762,201784,3,No
1208029,201894,0,Yes
1208233,201784,0,Yes
1209151,202014,0,Yes
1209277,201784,0,Yes
1209315,201904,2,Yes
1208849,201894,0,No
1208860,201894,0,No
1208871,201904,0,No
1208873,201894,0,Yes
1208900,201904,1,Yes
1209019,201894,0,Yes
1209027,202014,0,Yes
1208780,201784,1,No
1209233,201784,5,No
1209240,201894,0,Yes
1209341,201904,0,No
1209342,201784,1,Yes
1209414,201894,7,Yes
1209435,201784,2,No
1209221,201894,1,Yes
1209270,201894,0,Yes
1209300,201898,4,Yes
1209302,201784,0,Yes
1209271,201784,0,Yes
1209276,201788,0,Yes
1209388,201784,0,Yes
1212336,201894,0,Yes
1214608,201904,6,No
1214548,201784,3,No
1214554,201894,0,Yes
1215288,201894,3,Yes
1215385,201788,0,Yes
1215193,201894,3,Yes
1214755,201894,8,No
1214820,201894,2,Yes
1214829,201894,0,Yes
1214967,201894,14,No
1214984,201894,0,Yes
1215033,201894,0,Yes
1215066,201904,4,No
1215782,201894,0,Yes
1216075,201894,0,Yes
1216076,201784,1,Yes
1216105,201904,6,No
1215473,201784,0,Yes
1216011,201894,17,No
1216218,201894,7,Yes
1215789,201784,0,Yes
1215828,202234,0,No
1216225,201894,1,No
1215446,201784,1,Yes
1215774,202014,0,No
1215858,201894,0,Yes
1215892,201894,1,Yes
1215893,201894,0,Yes
1215895,201908,2,No
1215926,201894,0,Yes
1215935,201894,1,Yes
1216074,201898,1,Yes
1215545,201898,0,Yes
1216301,201894,8,Yes
1216478,201894,0,Yes
1216258,201904,2,Yes
1216308,202234,5,No
1216644,201894,1,No
1216647,201894,4,No
1216681,201894,13,Yes
1209452,201894,6,Yes
1216620,201784,0,Yes
1216625,201894,5,Yes
1216827,202124,0,Yes
1216939,201894,0,Yes
1216973,201894,1,No
1216768,201784,0,No
1216769,202014,1,No
1216912,201784,2,Yes
1216913,201784,1,Yes
1216277,201894,0,No
1216943,201894,2,No
