UID,TERM,PLU_SCHOLARSHIP,GRADUATED
591751,201018,5000.0,Yes
591765,201018,9269.0,Yes
591768,201018,5000.0,No
591805,201018,4380.0,Yes
591843,201018,8220.0,Yes
591859,201018,6000.0,Yes
591868,201018,8372.0,Yes
591869,201018,8742.0,Yes
591943,201018,7000.0,Yes
592016,201018,9500.0,No
592018,201904,5408.0,No
592051,201018,9413.0,Yes
592149,201018,9929.0,Yes
592194,201018,6000.0,Yes
592276,201018,500.0,Yes
592350,201018,5926.0,Yes
592363,201124,9000.0,Yes
592366,201018,12252.0,Yes
592384,201018,5500.0,Yes
592445,201344,11000.0,No
592449,201018,10607.0,Yes
592461,201018,6000.0,Yes
592473,201018,5223.0,Yes
592476,201018,5000.0,Yes
592475,201018,3729.0,Yes
592479,201018,7125.0,Yes
592555,202344,18100.0,No
592573,201124,9007.0,Yes
592596,201234,13624.0,Yes
592598,201018,5500.0,Yes
592604,201128,9500.0,Yes
592614,201018,9000.0,No
592642,201124,2678.0,Yes
592684,201124,9947.0,Yes
592689,201128,10496.0,Yes
592690,201454,10000.0,Yes
592704,201018,8323.0,Yes
592713,201904,19873.0,No
376308,201018,5500.0,Yes
592827,201564,10750.0,No
592836,201454,12000.0,Yes
592932,201018,7499.0,Yes
592935,201124,3869.0,Yes
592938,201124,8000.0,Yes
592944,201018,8000.0,Yes
592990,201018,8793.0,Yes
592994,201018,9034.0,Yes
592996,202344,18050.0,No
592998,201018,6000.0,Yes
593036,201018,8000.0,Yes
593075,201018,5074.0,Yes
593088,201018,6000.0,Yes
593090,201018,6960.0,Yes
593093,201018,8999.0,Yes
593127,201018,4499.0,Yes
593138,201018,10000.0,Yes
593139,201344,10000.0,Yes
593239,201124,5528.0,Yes
593336,201018,5500.0,No
593360,201018,6500.0,Yes
593364,201018,6000.0,Yes
593399,201018,6332.4,Yes
593480,201018,6830.0,Yes
593493,201018,4628.0,Yes
523044,201124,6500.0,Yes
593591,201018,0.0,Yes
593592,201018,9000.0,Yes
593594,201454,11000.0,Yes
386734,201018,8799.0,No
593925,201018,0.0,Yes
593996,201348,11960.0,Yes
594001,201018,9750.0,No
594039,201018,9500.0,Yes
594048,201018,9000.0,Yes
594060,201018,7000.0,Yes
594071,201018,500.0,Yes
594097,201018,1387.0,Yes
594104,201018,9775.0,Yes
594109,201018,7249.0,Yes
593512,201018,4099.0,Yes
594200,201018,1201.0,No
594254,201018,10129.0,Yes
594307,201018,8000.0,Yes
594431,201018,5041.0,No
594455,201018,8353.0,Yes
594497,201124,10804.0,Yes
594499,201124,10741.0,Yes
594506,201018,5000.0,Yes
594512,201124,10000.0,Yes
594533,201018,9000.0,Yes
594622,201124,7181.0,No
594652,201018,8000.0,Yes
594654,201238,5467.0,Yes
594664,201018,8000.0,Yes
594669,201018,9134.0,Yes
594787,201018,8540.0,Yes
594809,201018,8049.0,Yes
594817,201018,9000.0,Yes
594829,201344,12995.0,Yes
594869,201018,4307.0,Yes
594963,201018,14600.0,Yes
595021,201018,9000.0,Yes
595081,201124,9642.0,Yes
595109,201344,9500.0,No
595236,201124,4750.0,Yes
595225,201018,3000.0,Yes
595305,201454,10000.0,Yes
595309,201234,9000.0,No
595313,201018,500.0,Yes
595517,201018,11827.0,Yes
595576,201128,10189.0,Yes
595591,201018,8812.0,Yes
595650,201018,6000.0,Yes
595691,201018,3650.0,Yes
595745,201018,8500.0,Yes
527764,201018,7513.0,Yes
595845,201564,7000.0,No
595939,201018,0.0,No
596055,201018,0.0,Yes
596183,201018,6500.0,No
596187,201018,6500.0,Yes
596338,201018,8000.0,Yes
596379,201018,8750.0,Yes
596388,201344,7000.0,Yes
596554,201018,8500.0,Yes
596578,201234,11000.0,Yes
596612,201124,9752.0,Yes
596621,202014,11677.0,No
596648,201344,7500.0,Yes
596671,201458,10500.0,Yes
596709,201018,500.0,Yes
596719,201018,9099.0,Yes
596721,201238,6000.0,Yes
596956,201234,16400.0,Yes
386959,201018,10160.0,Yes
597085,201018,16354.0,Yes
597144,201124,8000.0,Yes
597168,201018,9500.0,Yes
597170,201018,8500.0,Yes
597251,201018,3650.0,Yes
597257,201018,10933.0,Yes
597280,201124,4324.0,Yes
597284,201018,9986.0,Yes
597316,201018,8000.0,Yes
597372,201018,6500.0,Yes
597422,201018,4500.0,Yes
597424,201018,5500.0,Yes
597425,201018,9000.0,Yes
597427,201018,9750.0,Yes
597472,201564,8000.0,Yes
597499,201018,3400.0,Yes
597528,201018,9028.0,Yes
597536,201018,500.0,Yes
597600,201018,3000.0,No
597646,201018,3000.0,Yes
597655,201018,8000.0,Yes
597704,201234,9686.0,Yes
597787,201018,9000.0,Yes
597857,201124,2500.0,Yes
597861,201018,7750.0,Yes
597864,201018,7500.0,Yes
597989,201018,10978.0,Yes
598049,201018,6500.0,Yes
598060,201124,10600.0,Yes
598116,201018,8000.0,Yes
598133,201234,6500.0,Yes
598263,201018,9491.0,Yes
598271,201018,5000.0,Yes
598320,201018,7900.0,Yes
598339,201018,4523.0,Yes
598363,201018,7500.0,Yes
598375,201018,5000.0,Yes
598381,201018,7878.0,Yes
598387,201018,6914.0,Yes
598390,201018,4500.0,Yes
598394,201018,9000.0,Yes
598413,201018,3705.0,Yes
598502,201124,9994.0,Yes
598528,201018,7431.0,Yes
598547,201018,7500.0,No
598704,201018,7500.0,Yes
598788,201018,7500.0,Yes
598801,201018,9000.0,Yes
598797,201018,3000.0,Yes
598815,201018,8000.0,Yes
598861,201904,6500.0,Yes
301391,201124,5000.0,No
599030,201018,8000.0,Yes
599036,201018,8000.0,Yes
599050,201234,7173.0,No
599063,201018,6000.0,No
599068,201018,7500.0,Yes
599074,201018,7500.0,Yes
599087,201018,4810.0,No
599097,201018,0.0,Yes
599113,201018,8661.0,Yes
599123,201344,14622.0,Yes
599124,201564,14250.0,Yes
533328,201018,7000.0,Yes
599171,201018,8500.0,Yes
599220,201348,5915.0,No
599256,201784,6573.0,Yes
599267,201018,3131.0,Yes
599288,201124,5500.0,Yes
599306,201018,8500.0,Yes
599331,201234,6704.0,Yes
599460,201018,7946.0,Yes
599476,201018,8499.0,Yes
599496,201018,8658.0,Yes
599530,201018,8000.0,No
599563,201018,10120.0,Yes
599580,201124,2674.0,No
599584,201018,5000.0,Yes
599623,201124,4961.0,No
599648,201124,3947.0,Yes
599655,201018,8500.0,Yes
599658,201018,7499.0,Yes
599764,201018,6775.0,Yes
599768,201018,7625.0,Yes
599849,201124,9103.0,Yes
599918,201234,10000.0,Yes
599995,201018,8500.0,Yes
600003,202124,19450.0,No
600015,201124,9000.0,Yes
600026,201018,10000.0,Yes
600051,201018,6339.0,Yes
600082,201018,9486.0,No
600129,201018,8000.0,Yes
600230,201124,9530.0,Yes
600262,201234,9034.0,Yes
600265,201018,9500.0,Yes
600300,201018,6000.0,Yes
600341,201018,8000.0,Yes
600343,201124,8276.0,Yes
600419,201018,7643.0,Yes
600483,201018,9500.0,Yes
600572,201018,8000.0,Yes
600641,201018,6500.0,No
600656,201124,682.0,Yes
600673,201674,12500.0,Yes
600687,201454,11246.0,Yes
600734,201018,4000.0,Yes
600735,201018,4000.0,Yes
600764,201018,9000.0,Yes
600841,201018,6000.0,Yes
601037,201018,8000.0,Yes
601070,201018,5000.0,Yes
601098,201018,4000.0,No
601135,201018,8356.0,Yes
601209,201124,12001.0,Yes
601222,201018,8000.0,Yes
601241,201018,6500.0,Yes
601259,201018,5500.0,Yes
601267,201124,9590.9,Yes
601282,201128,9833.91,Yes
601334,201018,8000.0,No
601427,201018,4999.0,Yes
601481,201234,8500.0,Yes
601482,201018,9500.0,Yes
601627,201018,8887.0,Yes
601686,201124,9954.0,Yes
601795,201018,8000.0,Yes
601812,201784,11250.0,Yes
601815,201344,11290.0,Yes
601826,201018,7829.5,Yes
601827,201124,9000.0,Yes
601888,201018,6500.0,Yes
602028,201344,1000.0,No
602041,201344,4792.0,Yes
602062,201018,8000.0,Yes
602067,201018,1675.0,Yes
602220,201124,500.0,Yes
602227,201124,5500.0,Yes
602622,201018,7000.0,Yes
602669,201124,5125.0,Yes
602674,201124,9500.0,Yes
602704,201674,11500.0,Yes
602723,201018,3860.0,Yes
602725,201454,11000.0,Yes
602860,201018,6500.0,Yes
603165,201018,9500.0,Yes
603229,201018,7500.0,Yes
603232,201128,11100.0,Yes
603285,201018,4628.0,Yes
603287,201018,5040.0,Yes
603312,201018,9500.0,Yes
603376,201018,6140.0,Yes
603382,201018,6583.0,Yes
603412,201018,9118.0,Yes
603434,201128,5972.0,No
603471,201018,8247.0,Yes
603482,201018,5500.0,Yes
603524,201018,9039.0,Yes
603563,201018,8891.0,Yes
603574,201344,5500.0,Yes
603734,201018,9073.0,Yes
603813,201018,4628.0,Yes
603821,201018,9828.11,Yes
603867,201018,7116.0,No
604099,201124,8500.0,Yes
604130,201018,6686.0,No
604190,201018,10009.0,Yes
604192,201018,9000.0,No
604216,201018,5000.0,No
604253,201564,10267.0,Yes
604309,201018,9000.0,Yes
604315,201018,8282.0,Yes
604346,201018,6500.0,Yes
604397,201018,9815.0,Yes
604428,201018,8501.0,Yes
604519,201018,10000.0,Yes
604543,201128,9244.0,No
604560,201018,5000.0,Yes
604592,201018,5500.0,Yes
604597,201124,7500.0,Yes
604632,201018,3000.0,Yes
604651,201018,10476.0,Yes
604655,201124,10000.0,Yes
604671,201018,10409.0,Yes
604710,201018,5500.0,Yes
604764,201018,4999.0,Yes
604806,201018,9000.0,Yes
604842,201018,11244.0,Yes
604952,201018,6000.0,Yes
604956,201018,8841.0,Yes
604972,201128,9158.0,Yes
605135,201018,8000.0,Yes
605249,201124,500.0,Yes
605282,201018,4000.0,Yes
605312,201128,6000.0,Yes
605421,201124,8500.0,Yes
605498,201018,3776.0,Yes
605713,201018,4942.0,Yes
605726,201018,8151.0,Yes
605855,201018,7500.0,Yes
605948,201018,8112.0,Yes
606045,201018,8000.0,Yes
606077,201018,3860.0,Yes
606118,201018,8201.0,Yes
606141,201018,7000.0,Yes
606149,201018,8500.0,Yes
606150,201018,6673.0,Yes
606167,201018,7500.0,No
606179,201018,8500.0,Yes
606201,201018,8000.0,Yes
606225,201018,8000.0,Yes
606300,201018,7000.0,Yes
606312,201124,5500.0,Yes
606315,201018,8500.0,Yes
606316,201018,8500.0,Yes
606320,201018,8196.0,Yes
606412,201124,11568.0,Yes
606426,201018,4459.0,No
606435,201018,2933.0,Yes
606448,201344,11225.0,Yes
606467,201018,7000.0,Yes
606521,201018,5000.0,Yes
606591,201018,2238.0,Yes
606666,201018,6500.0,No
606676,201018,9944.0,Yes
606827,201018,7500.0,Yes
606833,201018,8470.0,Yes
606841,201018,11500.0,Yes
606862,201018,6098.0,Yes
606888,201018,9000.0,Yes
606952,201018,9205.0,Yes
607012,201018,7065.0,Yes
607025,201018,8932.0,Yes
607350,201018,8500.0,Yes
607367,201124,5000.0,Yes
607439,201018,8500.0,Yes
607491,201124,8025.0,Yes
607513,201018,6500.0,Yes
607668,201018,8000.0,Yes
607862,201674,10000.0,Yes
608008,201018,10135.0,Yes
608053,201018,8499.0,Yes
608054,201018,3000.0,Yes
607198,201018,3000.0,Yes
608118,201018,7000.0,Yes
608121,201018,3000.0,Yes
608171,201124,3869.0,No
608223,201018,8000.0,Yes
608249,201018,8000.0,No
608284,201018,5033.0,Yes
608312,201128,7000.0,Yes
608376,201018,6207.0,No
608491,201018,8052.0,Yes
608643,201018,15100.0,Yes
608667,201018,7500.0,Yes
608814,201124,5728.0,Yes
608883,201018,7500.0,Yes
608917,201018,8500.0,Yes
609035,201018,9000.0,Yes
609133,201018,3055.0,Yes
609387,201018,6745.0,No
609430,201344,7000.0,Yes
609475,201018,7000.0,Yes
609526,201018,5076.0,Yes
609636,201018,6412.0,Yes
609690,201018,5628.0,Yes
609757,201018,10253.0,Yes
610005,201018,9000.0,Yes
610045,201124,7000.0,Yes
610148,201018,5000.0,Yes
610682,201234,5904.0,Yes
610735,201018,3500.0,Yes
610740,201018,6500.0,Yes
522495,201018,6500.0,Yes
610757,201018,5000.0,Yes
610758,201128,3868.75,No
610805,201018,1500.0,Yes
610866,201018,6500.0,Yes
610888,201018,8500.0,Yes
610893,201018,6000.0,Yes
610909,201124,5500.0,Yes
610911,201018,8500.0,Yes
610925,201018,6500.0,Yes
610945,201124,6500.0,Yes
610948,201124,4500.0,Yes
605070,201018,3000.0,Yes
610977,201018,1355.0,Yes
611041,201124,8001.0,Yes
533575,201018,4628.0,Yes
611317,201018,5000.0,No
611367,201018,7500.0,Yes
611474,201018,8012.0,Yes
611526,201018,5000.0,Yes
611568,201018,1601.0,Yes
611606,201018,4628.0,Yes
611653,201018,5000.0,Yes
611730,201018,5000.0,Yes
611809,201018,4628.0,Yes
611857,201018,8000.0,Yes
611889,201018,1225.0,No
611969,201018,4628.0,Yes
612023,201018,1000.0,Yes
612168,201018,9000.0,Yes
612192,201018,6332.4,Yes
612237,201018,7000.0,Yes
612378,201128,7569.0,Yes
612622,201018,7106.0,Yes
612786,201018,0.0,Yes
612837,201018,6500.0,Yes
612968,201018,7329.0,Yes
613290,201018,7458.0,Yes
613394,201128,5890.0,No
613506,201124,8001.0,Yes
613963,201018,5500.0,Yes
614084,201018,5000.0,Yes
614151,201344,11000.0,Yes
614160,201018,5000.0,Yes
614177,201018,8500.0,No
614233,201018,9902.0,Yes
614250,201018,6240.0,Yes
614269,201018,9000.0,Yes
614270,201018,5000.0,Yes
614388,201018,5573.0,Yes
614860,201018,8885.0,Yes
614879,201018,8329.0,Yes
614973,201018,4480.0,No
615159,201018,8111.11,Yes
615311,201018,9500.0,Yes
615339,201018,7606.0,Yes
615351,201018,6357.0,Yes
615412,201018,6499.0,Yes
615474,201018,10296.0,Yes
615487,201018,3000.0,No
615604,201018,4628.0,Yes
615627,201018,7500.0,Yes
615631,201018,6500.0,Yes
615673,201018,3500.0,Yes
615761,201234,6000.0,No
615808,201124,10135.0,Yes
615832,201018,8000.0,Yes
616003,201018,7594.0,Yes
616021,201018,6500.0,Yes
616037,201018,7000.0,Yes
616188,201018,4173.0,Yes
616197,201018,8500.0,Yes
616201,201018,11656.0,Yes
616329,201018,5500.0,Yes
616358,201018,3100.0,Yes
616425,201018,2074.0,No
616443,201018,9000.0,Yes
616447,201018,500.0,Yes
616464,201018,3724.0,Yes
616483,201018,11500.0,Yes
616498,201018,9316.0,Yes
616563,201018,3335.0,Yes
616588,201784,9500.0,Yes
616598,201018,0.0,Yes
616619,201018,6500.0,Yes
616622,201018,0.0,Yes
616629,201018,3650.0,Yes
616646,201018,11305.0,Yes
616683,201018,8500.0,Yes
616767,201124,3869.0,Yes
616785,201018,10000.0,Yes
616791,201124,5000.0,Yes
616843,201344,9000.0,Yes
616848,201018,8481.0,Yes
616861,201018,6865.0,Yes
617007,201018,9447.0,Yes
617018,201018,7500.0,Yes
617083,201128,8662.0,Yes
617088,201018,3626.0,Yes
617121,201018,8750.0,Yes
617122,201234,12991.0,Yes
617142,201018,5000.0,Yes
617202,201124,7500.0,Yes
617251,201018,7921.0,Yes
617304,201124,8500.0,No
617764,201018,8579.0,Yes
617378,201018,8000.0,Yes
617481,201018,9119.0,Yes
617561,201018,9501.0,Yes
617572,201018,8500.0,Yes
617667,201018,4290.0,Yes
617673,201018,1999.0,Yes
617835,201124,7262.0,Yes
617847,201894,5212.0,No
617966,201018,1995.0,Yes
618069,201018,3917.0,Yes
618075,201018,5000.0,Yes
618190,201018,5000.0,Yes
618213,201018,9500.0,Yes
618215,201018,8000.0,Yes
618237,201018,2759.0,Yes
618284,201018,0.0,Yes
618296,201018,7801.0,Yes
618306,201018,4000.0,Yes
618351,201018,1547.0,Yes
618375,201018,8499.0,Yes
618377,201124,8002.0,Yes
618405,201018,9000.0,Yes
618420,201018,7296.0,Yes
618421,201018,1606.0,Yes
618441,202344,18391.0,No
618481,201018,500.0,Yes
618488,201018,9019.0,Yes
618495,201124,6250.0,Yes
618503,201018,7000.0,Yes
618522,201018,8430.0,Yes
618547,201018,7000.0,Yes
618632,201124,3000.0,Yes
618659,201018,9000.0,Yes
618667,201018,6500.0,Yes
618676,201018,0.0,Yes
524437,201018,9375.0,Yes
618911,201234,8244.0,Yes
618936,201018,0.0,Yes
618962,201018,7000.0,Yes
618971,201018,8000.0,Yes
618990,201018,4720.0,Yes
619021,201018,5000.0,Yes
619045,201018,8000.0,Yes
619106,201124,8000.0,Yes
619151,201018,8500.0,Yes
619186,201018,5500.0,No
619242,201018,8100.0,Yes
619251,201018,2508.0,Yes
534638,201018,7500.0,Yes
619317,201018,3650.0,Yes
619462,201018,8672.0,Yes
619584,201018,4332.0,Yes
619593,201018,4000.0,Yes
386352,201018,9000.0,Yes
619633,201018,6500.0,Yes
619680,201128,500.0,Yes
619766,201018,5540.0,Yes
619783,201018,10370.0,Yes
619793,201124,9962.0,Yes
619811,201018,9666.0,Yes
619816,201018,5500.0,Yes
619923,201018,8000.0,Yes
619962,201018,5500.0,Yes
620142,201018,0.0,Yes
620336,201018,1044.0,Yes
620360,201018,8500.0,No
620398,201018,7500.0,Yes
620444,201018,5000.0,Yes
620458,201124,7502.0,Yes
620501,201018,5500.0,No
620523,201344,6500.0,Yes
620605,201018,4500.0,Yes
620606,201018,6000.0,Yes
620685,201018,9887.0,Yes
620710,201018,7454.0,Yes
620720,201018,8000.0,Yes
620772,201234,6790.0,Yes
620786,201018,9007.0,No
620810,201124,9390.0,Yes
620812,201018,9598.0,Yes
620904,201018,5813.0,Yes
620926,201018,6500.0,Yes
621007,201018,10716.0,Yes
621011,201018,12313.0,Yes
621018,201124,6500.0,No
621039,201018,6978.0,Yes
616454,201018,9690.0,Yes
621087,201018,7500.0,Yes
621097,201018,5000.0,Yes
621120,201018,8321.0,No
621151,201018,1000.0,Yes
621180,201124,9000.0,Yes
621216,201124,5589.0,Yes
621222,201018,500.0,Yes
621225,201018,6500.0,Yes
621292,201018,6930.0,Yes
621311,201018,7500.0,Yes
621354,201018,7500.0,Yes
621360,201128,8000.0,Yes
621367,201018,7499.0,Yes
621371,201018,475.0,Yes
621396,201018,7500.0,Yes
621400,201018,3250.0,No
621409,201124,3869.0,Yes
621413,201018,8000.0,Yes
621421,201124,8000.0,Yes
621432,201124,5794.0,Yes
621460,201018,4000.0,Yes
621476,201018,8000.0,Yes
621536,201018,11216.0,Yes
621538,201018,7500.0,Yes
621554,201124,4691.0,No
621601,201018,7000.0,Yes
621612,201018,1804.0,Yes
621653,201018,5000.0,Yes
621669,201018,7999.0,Yes
621676,201018,8000.0,Yes
621876,201018,7500.0,Yes
621925,201018,11184.5,No
621964,201018,7659.0,Yes
621995,201124,9750.0,Yes
622029,201018,5139.0,Yes
622067,201124,10702.0,Yes
622197,201018,6500.0,No
622231,201124,15475.0,Yes
622235,201124,11075.0,Yes
622294,201018,4938.0,Yes
622312,201234,7164.0,No
622316,201018,5550.0,Yes
622328,201018,7500.0,Yes
622366,201124,5000.0,Yes
622438,201018,10625.0,Yes
622473,201124,5000.0,No
622474,201018,9158.0,Yes
622560,201018,6500.0,Yes
622524,201018,5500.0,No
622576,201018,6717.0,Yes
622635,201018,5000.0,Yes
622639,201018,6694.5,Yes
622657,201018,3650.0,Yes
622697,201018,5853.0,Yes
622703,201018,9000.0,Yes
622717,201018,8500.0,Yes
622751,201018,2780.0,No
622790,201234,6591.0,Yes
622792,201018,6500.0,Yes
622798,201018,6500.0,Yes
622821,201128,17378.0,No
622827,201128,5000.0,Yes
524704,201018,6100.0,Yes
622894,201018,9174.0,Yes
623033,201018,8937.0,Yes
623046,201124,9500.0,Yes
623054,201454,10500.0,Yes
623066,201018,6943.0,No
623096,201018,7232.0,Yes
623131,201018,2880.0,Yes
623194,201018,5358.0,Yes
623231,201018,8000.0,Yes
623247,201018,9500.0,Yes
623275,201018,5305.6,Yes
623322,201018,0.0,Yes
623367,201018,6250.0,Yes
623410,201018,8500.0,Yes
623478,201018,9125.0,Yes
623554,201018,8375.0,Yes
623711,201018,8500.0,Yes
623722,201128,7000.0,Yes
623858,201124,15475.0,Yes
623869,201018,8523.0,Yes
623939,201124,7000.0,No
624042,201018,8188.0,Yes
624072,201018,5999.0,Yes
624102,201018,5467.0,Yes
624157,201018,8000.0,Yes
624257,201124,5000.0,Yes
624286,201018,4500.0,Yes
624291,201018,9484.0,Yes
624337,201128,7500.0,Yes
624358,202234,9750.0,No
624359,201018,7500.0,Yes
624364,201018,14600.0,Yes
526608,201018,7500.0,Yes
624418,201018,8500.0,Yes
624426,201018,3825.0,Yes
624442,201124,7500.0,Yes
624450,201234,9000.0,Yes
624489,201124,9885.0,No
624554,201018,1936.0,Yes
624562,201018,9500.0,Yes
624563,201018,14600.0,Yes
624589,201018,6500.0,Yes
624656,201018,6586.0,Yes
624658,201344,6500.0,Yes
624666,201018,8000.0,Yes
624691,201018,9500.0,Yes
624703,201018,2960.0,Yes
624715,201128,6430.0,No
624742,201018,4500.0,Yes
624745,201018,6499.0,Yes
624747,201018,5000.0,Yes
624761,201018,6500.0,Yes
624778,201018,7500.0,Yes
624815,201018,8000.0,Yes
624821,201124,5500.0,Yes
624824,201018,7430.0,Yes
624831,201124,8000.0,Yes
624834,201124,8000.0,No
624857,201018,8000.0,Yes
624861,201018,5000.0,Yes
624866,201018,5371.0,Yes
624874,201018,5500.0,Yes
624901,201018,8000.0,Yes
524428,201018,8000.0,Yes
624946,201018,7500.0,Yes
624947,201018,7888.0,Yes
624976,201018,6500.0,Yes
624979,201018,5673.0,Yes
624985,201124,7006.0,Yes
625006,201018,5000.0,Yes
625017,201458,11000.0,Yes
625068,201018,5000.0,Yes
338276,201018,4803.0,Yes
625134,201018,5000.0,Yes
625148,201018,8000.0,Yes
625191,201018,2960.0,Yes
625232,201018,5000.0,Yes
625346,201234,7500.0,Yes
625362,201018,0.0,No
625400,201018,1251.0,Yes
625445,201018,5000.0,Yes
625458,201018,8000.0,Yes
625465,201018,5500.0,Yes
625469,201018,4862.0,Yes
625471,201018,5000.0,Yes
625472,201018,5131.0,Yes
625487,201018,2447.0,Yes
625490,201018,8000.0,Yes
625554,201018,8000.0,Yes
625573,201128,3000.0,No
625576,201018,7000.0,Yes
625665,201018,7971.0,Yes
624484,201018,4000.0,Yes
625691,201234,10919.0,Yes
625692,201458,7500.0,No
625713,201018,8000.0,Yes
625723,201018,6826.0,Yes
524720,201018,5297.0,Yes
625801,201018,8000.0,Yes
625812,201124,9150.0,No
625814,201348,8504.0,No
625831,201128,8000.0,Yes
625829,201018,0.0,Yes
625835,201018,3500.0,Yes
625840,201018,4290.0,Yes
625912,201124,10870.0,No
625933,201018,8404.0,Yes
625964,201124,8783.0,Yes
626002,201018,5000.0,Yes
626052,201018,7500.0,No
626163,201018,5999.0,Yes
626182,201018,7500.0,Yes
626183,201018,3105.0,Yes
626189,201018,5000.0,No
626199,201018,8000.0,Yes
626202,201018,4500.0,Yes
626234,201018,7500.0,Yes
626248,201018,8374.0,Yes
626252,201124,9705.0,Yes
626253,201018,1603.0,No
626254,201234,6000.0,No
626323,201018,7831.0,Yes
626333,201124,9000.0,Yes
626343,201124,8874.0,No
626420,201018,5943.0,No
626427,201018,14600.0,Yes
626446,201018,8500.0,Yes
626479,201018,6358.0,Yes
626523,201018,8562.0,No
626539,201018,8945.0,Yes
626611,201018,8500.0,Yes
626630,201018,8680.0,Yes
626635,201234,2500.0,Yes
626636,201018,6082.0,Yes
626641,201018,8591.0,Yes
626645,201018,9175.0,Yes
