UID,TERM,WORK_STUDY,GRADUATED
762258,201454,1900.0,Yes
747739,201674,1900.0,Yes
763684,201454,1800.0,Yes
763765,201454,1250.0,Yes
763776,201454,1800.0,Yes
763789,201454,1800.0,Yes
763152,201564,1900.0,No
763747,201454,804.0,Yes
763602,201454,1800.0,No
753487,201674,1250.0,Yes
749631,201674,1750.0,Yes
764099,201454,468.0,Yes
764176,201454,1800.0,Yes
763849,201784,386.0,Yes
764175,201344,1800.0,Yes
764338,201674,1250.0,No
764610,201344,1800.0,Yes
764013,201454,779.0,No
763855,201344,1900.0,No
764138,201454,1429.0,No
763797,201568,1900.0,No
763810,201454,1800.0,Yes
763814,201454,1800.0,Yes
763876,201344,1900.0,Yes
764027,201344,1800.0,No
764179,201454,1900.0,Yes
764943,201454,1800.0,Yes
765089,201674,1250.0,No
764890,201454,1800.0,Yes
764952,201454,1800.0,No
764622,201348,1900.0,No
765127,201348,1600.0,Yes
764823,201454,1802.0,Yes
764721,201348,1800.0,No
764881,201454,3700.0,Yes
765044,201564,1900.0,No
765060,201564,1800.0,No
765211,201344,1500.0,No
764771,201454,1738.0,Yes
764928,201454,779.0,Yes
764914,201454,998.0,Yes
765439,201348,1600.0,Yes
765602,201454,1800.0,No
766046,201454,1800.0,Yes
766102,201454,1800.0,Yes
765472,201454,1800.0,Yes
766196,201454,1800.0,Yes
765641,201454,1800.0,No
766176,201564,0.0,Yes
765524,201674,876.0,Yes
765531,201454,2800.0,No
765548,201674,1900.0,Yes
765555,201784,1771.0,No
765573,201674,1500.0,No
766627,201454,1317.0,Yes
766969,201564,1800.0,Yes
766458,201454,1500.0,Yes
766469,201454,559.0,Yes
766538,202234,1250.0,No
766706,201454,1143.0,Yes
766721,201454,1800.0,No
766746,201454,1250.0,Yes
766801,201454,1300.0,Yes
767052,201454,1800.0,Yes
767055,201454,1800.0,Yes
767054,201454,1800.0,Yes
767056,201454,1800.0,Yes
766653,201454,1800.0,Yes
766680,201454,1000.0,No
767022,201458,1326.0,Yes
767623,201454,1800.0,Yes
767662,201348,1600.0,No
767773,201454,1800.0,Yes
767541,201674,1250.0,Yes
767797,202128,1250.0,No
767639,201454,1800.0,No
767687,201454,1800.0,Yes
767577,201454,1716.0,No
768093,201564,1850.0,Yes
768213,201564,2702.0,No
693648,201454,1800.0,Yes
751169,201564,1900.0,Yes
768540,201454,1800.0,Yes
768689,201454,1800.0,Yes
768705,201458,1800.0,No
768323,201454,637.0,No
768586,201454,1250.0,Yes
768645,201454,1599.0,Yes
768502,201564,1800.0,Yes
768265,201564,1414.0,No
768468,201348,1900.0,Yes
768372,201564,1800.0,Yes
768414,201564,1900.0,No
768422,201674,1250.0,No
767979,201674,931.0,No
767980,201674,1500.0,Yes
768055,201454,1591.0,No
768497,201454,1800.0,Yes
768510,201564,1280.0,Yes
768594,201454,1801.0,Yes
769468,201458,1900.0,Yes
769502,201454,1438.0,Yes
768930,201454,1800.0,Yes
769234,201454,1800.0,Yes
769627,201454,1557.0,Yes
769374,201564,1900.0,No
768926,201784,1900.0,Yes
768998,201454,1800.0,No
769160,201454,1900.0,Yes
768950,201454,1800.0,Yes
769236,201454,1800.0,Yes
769355,201454,2057.0,Yes
769431,201454,1800.0,Yes
769432,201454,2500.0,Yes
768817,201454,1800.0,No
769117,201564,1900.0,Yes
769488,201564,1900.0,No
754309,201454,1800.0,No
769642,201454,1800.0,No
769985,201454,1150.0,Yes
770264,201454,1000.0,Yes
770313,201564,1900.0,No
770315,201454,1800.0,No
769766,201454,1800.0,Yes
769925,201454,1179.0,Yes
769947,201454,1900.0,Yes
769949,201454,1800.0,Yes
770188,201454,1800.0,Yes
770337,201454,1800.0,Yes
770348,201454,550.0,Yes
770358,201348,3600.0,Yes
770247,201454,1800.0,No
770293,201458,1800.0,Yes
770379,201454,1230.0,Yes
769919,201454,1800.0,No
770861,201454,1530.0,Yes
770868,201348,1833.0,Yes
771403,201454,1800.0,No
770751,201564,3000.0,Yes
770754,201564,1450.0,Yes
770758,201454,1950.0,No
770764,201454,1800.0,No
770799,201898,1250.0,No
770880,201458,1800.0,Yes
771111,201454,1800.0,No
770721,201454,1091.0,No
770854,201348,1800.0,Yes
771496,201454,1800.0,Yes
771782,201454,150.0,No
771939,201454,1800.0,Yes
772223,201454,1800.0,Yes
772247,201454,0.0,Yes
771698,201348,1800.0,Yes
771706,201454,1800.0,Yes
772034,201674,1070.0,Yes
772156,201454,4200.0,Yes
772198,201454,1800.0,No
772835,201454,1800.0,Yes
772919,201564,1800.0,Yes
772995,201454,2083.0,No
772997,201454,1209.0,Yes
772551,201564,3150.0,Yes
772314,201564,1900.0,No
772623,201674,2875.0,No
772265,201674,1250.0,Yes
772275,201454,1900.0,Yes
773117,201454,1900.0,Yes
773510,201454,1800.0,Yes
773057,201454,1037.0,Yes
774571,201454,1800.0,Yes
774597,201454,1800.0,No
774617,201454,1800.0,No
773988,201454,1900.0,Yes
774110,201458,1800.0,Yes
774199,201454,1477.0,Yes
774390,201454,679.0,Yes
774409,201454,0.0,No
774106,201458,1800.0,Yes
774147,201454,991.0,Yes
774437,201454,1500.0,Yes
774371,201454,972.0,No
774446,201454,1651.0,Yes
774464,201454,104.0,Yes
774223,201454,1800.0,Yes
774505,201454,1338.0,Yes
774552,201458,1900.0,Yes
774556,201348,1600.0,Yes
775144,201564,1400.0,Yes
774729,201564,1900.0,Yes
751154,201454,1800.0,Yes
775031,201454,1800.0,Yes
775191,201454,1800.0,No
774645,201454,616.0,Yes
775203,201454,2500.0,Yes
775267,201564,355.0,No
774836,201454,1800.0,Yes
775282,201674,1900.0,No
775346,201564,1800.0,Yes
775451,201454,1579.0,No
775439,201454,366.0,Yes
775441,201454,1800.0,Yes
775442,201454,1800.0,Yes
774940,201454,1334.0,No
775169,201454,1800.0,Yes
775491,201454,1800.0,Yes
775494,201454,1800.0,Yes
775651,201454,1800.0,Yes
776447,201564,1800.0,Yes
775604,201784,747.0,No
775910,201894,1900.0,Yes
775770,201564,2050.0,Yes
776177,201454,1900.0,Yes
776108,201454,1800.0,Yes
776438,201454,1800.0,No
776795,201454,1800.0,No
777268,201454,1800.0,Yes
777290,201454,1171.0,Yes
777251,201454,1800.0,Yes
777253,201454,1800.0,Yes
777328,201674,1403.0,Yes
777368,201674,1900.0,No
776497,201454,1800.0,No
776776,201454,1900.0,No
776848,201454,6841.0,Yes
777270,201454,1800.0,No
776470,201454,1183.0,Yes
776481,201564,1800.0,Yes
776482,201454,1062.0,No
776483,201454,1250.0,Yes
776485,201454,1800.0,No
776489,201454,1010.0,Yes
776491,201454,1800.0,Yes
777310,201898,1900.0,No
776573,201458,1800.0,No
777113,201454,1800.0,Yes
777132,201454,819.0,Yes
777148,201454,1800.0,Yes
777149,201454,1800.0,No
776672,201454,1800.0,Yes
776691,201454,331.0,Yes
776992,201454,1800.0,No
777043,201454,1904.0,Yes
776709,201454,1800.0,No
776963,201348,1800.0,No
776964,201454,0.0,No
776574,201454,1900.0,No
776576,201454,317.0,No
777106,201454,1800.0,No
777243,201454,1800.0,Yes
777614,201784,1250.0,No
778013,201454,1800.0,Yes
778092,201454,1800.0,Yes
778003,201458,1800.0,Yes
778008,201454,1800.0,Yes
778119,201454,1250.0,No
778132,201454,1800.0,Yes
778133,201454,1800.0,Yes
777746,201454,1007.0,No
777825,201454,1398.0,No
777828,201674,1250.0,Yes
778031,201454,1800.0,No
777710,201454,1800.0,No
777932,201454,1900.0,No
777867,201454,1900.0,Yes
777883,201454,1800.0,Yes
778913,201454,1800.0,Yes
778445,201454,1900.0,Yes
778675,201454,1900.0,No
778877,201454,1800.0,No
778213,201454,1800.0,No
778337,201454,1491.0,Yes
778914,201454,2000.0,Yes
778180,201564,1900.0,Yes
778196,201674,2250.0,Yes
778253,201454,1900.0,Yes
778270,201454,1800.0,Yes
778271,201454,1750.0,Yes
776721,201564,1779.0,Yes
778459,201784,2512.0,No
778778,201454,1800.0,Yes
778190,201458,1900.0,Yes
778706,201674,1900.0,Yes
778917,201454,1800.0,Yes
778918,201454,1900.0,Yes
778919,201454,900.0,No
778727,201564,1544.0,Yes
778942,201454,1900.0,Yes
778200,201454,3050.0,No
725994,201784,400.0,Yes
778197,201454,1900.0,No
778589,201454,1900.0,Yes
779844,201564,1856.0,No
779467,201674,1900.0,Yes
779126,201564,1900.0,Yes
779766,201674,1250.0,Yes
779187,201454,321.0,Yes
779190,201454,0.0,No
779192,201454,1800.0,Yes
779292,201894,677.0,Yes
779551,201454,1900.0,Yes
779555,201674,1900.0,No
779153,201564,1900.0,Yes
779450,201454,1900.0,Yes
779451,201454,1800.0,Yes
779773,201454,0.0,Yes
779776,201454,0.0,Yes
779097,201454,692.0,No
779118,201564,1800.0,No
779611,201454,1800.0,Yes
779621,201564,1900.0,Yes
780269,201564,1900.0,No
780317,201564,1800.0,Yes
780381,201564,1800.0,Yes
780530,201674,1250.0,Yes
779925,201564,750.0,Yes
780073,201564,1900.0,Yes
780075,201564,1800.0,No
780760,201564,1901.0,Yes
780894,201674,547.0,No
780937,201564,1554.0,No
781345,201564,1900.0,Yes
782181,201454,1800.0,No
782182,201454,1900.0,Yes
781629,201564,2300.0,Yes
781713,201674,226.0,Yes
781923,201564,1500.0,Yes
782028,201564,688.0,Yes
782487,201454,1800.0,Yes
782381,201564,1800.0,Yes
782428,201454,622.0,Yes
782621,201564,1800.0,Yes
783504,201564,1900.0,No
782983,201564,0.0,Yes
783059,201674,1250.0,Yes
783242,201674,1086.0,Yes
784108,201454,1800.0,Yes
784141,201564,1800.0,Yes
784465,201674,1900.0,Yes
783957,201454,1493.0,Yes
784309,201564,1800.0,Yes
784407,201454,1017.0,Yes
784531,201454,1800.0,Yes
784580,201564,1382.0,Yes
783902,201564,1800.0,No
784113,201564,2126.0,Yes
784254,201564,1900.0,No
784263,201568,540.0,No
784291,201454,1800.0,No
784622,201454,4336.0,Yes
785091,201454,1900.0,Yes
785031,201564,1900.0,No
785032,201564,1900.0,Yes
784735,201564,1900.0,Yes
784636,201564,1900.0,Yes
784961,201788,2227.0,Yes
785149,201564,1800.0,Yes
785159,201564,1800.0,Yes
785816,201564,1800.0,No
785669,201454,1800.0,Yes
786264,201894,1900.0,Yes
785662,201454,1449.0,Yes
785498,201458,1800.0,Yes
788067,201454,1800.0,Yes
787700,201564,1800.0,Yes
788053,202234,1250.0,No
788081,201564,1800.0,Yes
788202,201454,1800.0,No
788958,201454,1800.0,No
788272,201454,324.0,No
788889,201784,1250.0,Yes
788896,201564,1900.0,Yes
777819,201894,1250.0,Yes
788919,201674,1250.0,Yes
788477,201454,1900.0,Yes
787947,201454,1900.0,Yes
788716,201454,1734.0,Yes
789546,201904,1900.0,Yes
784807,201564,0.0,Yes
789269,201454,1900.0,No
789880,201674,1155.0,Yes
789122,201568,3800.0,Yes
789425,201454,1889.0,No
789446,202124,1250.0,Yes
789508,201458,1019.0,Yes
784761,201564,1900.0,Yes
789835,201674,1250.0,Yes
789225,201454,1800.0,No
789286,201674,1900.0,No
790026,201454,780.0,No
790068,201454,1800.0,No
789999,201458,1800.0,Yes
790682,201454,1900.0,Yes
790056,201674,1800.0,No
790580,201564,3150.0,Yes
789990,201674,1900.0,Yes
790013,201454,0.0,Yes
790578,201454,1900.0,Yes
790038,201454,1900.0,Yes
790742,201564,1800.0,Yes
791462,201564,405.0,Yes
791498,201564,3150.0,Yes
792615,201894,1250.0,Yes
793286,201564,1800.0,Yes
793845,201454,1900.0,Yes
793819,201564,1250.0,Yes
793834,201454,1800.0,No
793923,201564,1177.0,Yes
793579,201454,1800.0,Yes
778149,201564,1168.0,Yes
766626,201904,1900.0,No
766787,201454,1301.0,Yes
767041,201454,1800.0,No
794399,201674,1250.0,Yes
722364,201234,1900.0,No
725465,201344,849.0,Yes
729051,201234,1800.0,No
730893,201234,1800.0,Yes
731897,201344,1800.0,No
734173,201344,1800.0,Yes
742702,201344,1800.0,Yes
794380,201454,1900.0,Yes
794559,201454,1800.0,Yes
795116,201894,1751.0,Yes
795027,201674,1101.0,Yes
795342,201564,1900.0,Yes
794884,201784,1900.0,Yes
794794,201564,1900.0,Yes
794376,201564,1800.0,No
795043,201564,1900.0,Yes
794944,201564,1900.0,Yes
795019,201674,750.0,Yes
795329,201674,2885.0,No
795580,201564,1900.0,No
795877,201564,1800.0,Yes
796260,201564,4900.0,Yes
797100,201564,1685.0,Yes
797123,201564,1800.0,Yes
796976,201564,1800.0,Yes
795419,201564,1900.0,No
797820,201564,520.0,No
797948,201564,1900.0,Yes
797730,201674,900.0,No
798374,201564,1800.0,Yes
795099,201564,1900.0,Yes
797857,201564,1900.0,Yes
799098,201564,1547.0,No
799226,201564,1900.0,No
799263,201674,1250.0,Yes
798930,201564,1800.0,Yes
798446,201564,1900.0,Yes
798756,201564,1900.0,Yes
799863,201564,1900.0,Yes
799743,201564,1900.0,No
799953,201784,1900.0,No
799992,201674,1900.0,No
800015,201564,1769.0,Yes
800216,201564,1850.0,Yes
799782,201564,1800.0,Yes
799874,201674,1600.0,Yes
799689,201564,1800.0,No
800955,201674,2100.0,Yes
800975,201564,1900.0,Yes
800698,201564,800.0,No
800908,201784,1250.0,Yes
800936,201564,1800.0,No
800865,201678,1900.0,Yes
800986,201564,1900.0,Yes
801016,201564,1800.0,Yes
800471,201674,1500.0,Yes
800724,201568,1900.0,No
748178,201674,750.0,Yes
800784,201564,1900.0,Yes
800281,201564,1900.0,Yes
800610,201564,1800.0,Yes
800621,201564,1900.0,Yes
800667,201568,1900.0,Yes
800818,201564,1900.0,Yes
795308,201564,1900.0,Yes
800553,201674,975.0,Yes
800703,201564,1501.0,Yes
800839,201564,1900.0,Yes
801218,201564,1900.0,Yes
801168,201564,0.0,Yes
801570,201678,2000.0,No
801104,201564,1900.0,No
802041,201564,669.0,Yes
802499,201678,1250.0,Yes
802534,201564,2500.0,No
801928,201564,560.0,Yes
802098,201564,500.0,Yes
802413,201564,1900.0,Yes
715881,201564,1800.0,Yes
803211,201564,1900.0,Yes
803213,201674,739.0,Yes
802595,201564,1800.0,Yes
802795,201458,1800.0,Yes
802863,201564,1770.0,Yes
802807,201568,1900.0,Yes
795585,201674,1250.0,Yes
802656,201564,1800.0,Yes
802723,201564,1800.0,Yes
800996,201564,1800.0,Yes
803108,201564,207.0,Yes
803138,201564,1800.0,Yes
803141,201564,1900.0,No
803144,201674,1900.0,Yes
800877,201674,750.0,No
803159,201564,1800.0,Yes
803182,201564,1250.0,Yes
795292,201564,1800.0,No
804041,201564,1900.0,Yes
804087,201784,2400.0,Yes
804096,201674,1900.0,Yes
803871,201564,1800.0,No
803453,201564,1900.0,Yes
803419,201564,2543.0,No
803802,201564,1900.0,No
803638,201898,1900.0,Yes
803647,201564,3050.0,Yes
804266,201564,1900.0,Yes
804152,201564,1800.0,Yes
804182,201564,1800.0,No
804354,201564,1900.0,No
804364,201564,1900.0,No
804102,201784,2700.0,Yes
804627,201674,2350.0,No
804323,201564,500.0,No
804724,201674,1250.0,Yes
804901,201564,1800.0,Yes
805149,201674,1250.0,No
806545,201564,2250.0,No
805176,201564,2100.0,No
813164,201674,1808.0,No
815084,201674,436.0,Yes
815187,201564,1800.0,Yes
816388,201674,1500.0,Yes
816777,201564,1800.0,Yes
817583,201784,1900.0,Yes
817540,201564,1900.0,Yes
819113,201564,1750.0,Yes
820056,201898,1900.0,Yes
820508,201564,1900.0,No
823191,201674,0.0,No
824789,201564,500.0,Yes
828151,201568,3600.0,Yes
829217,201564,1900.0,Yes
831592,201784,3050.0,No
831856,201564,0.0,Yes
835584,201674,1756.0,No
836348,201564,1900.0,No
790515,201564,1900.0,No
837978,201674,1250.0,Yes
838559,201674,3050.0,Yes
839727,201894,801.0,Yes
840808,201564,1800.0,Yes
842870,201564,1900.0,Yes
844213,201564,1900.0,Yes
844902,201674,1250.0,Yes
845335,201674,750.0,Yes
848498,201894,1250.0,Yes
850983,201564,1300.0,Yes
853124,201564,1800.0,Yes
854899,201564,1900.0,Yes
855881,201564,1363.0,No
859837,201674,1250.0,Yes
863187,201564,888.0,Yes
863812,201564,1800.0,No
864902,201564,1800.0,Yes
865548,201564,1650.0,Yes
865163,201674,0.0,Yes
865804,201674,1800.0,Yes
868355,201564,1900.0,Yes
868358,201564,1849.0,No
868371,201674,1250.0,Yes
868372,201564,201.0,Yes
872493,201894,1900.0,Yes
872554,201564,2245.0,Yes
873383,201674,1876.0,No
876505,201564,1900.0,Yes
876522,201674,1500.0,Yes
876620,201564,1900.0,Yes
876451,201784,1561.0,No
778297,201674,298.0,Yes
880543,201564,1900.0,No
883978,201674,1250.0,Yes
886998,201674,1250.0,Yes
887024,201564,1900.0,Yes
887153,201564,1850.0,No
886735,201564,2550.0,No
886783,201564,1900.0,Yes
888417,201564,1900.0,Yes
889296,201564,1900.0,Yes
899291,201564,2250.0,Yes
899262,201674,1178.0,No
899301,201564,1800.0,Yes
899463,201564,750.0,Yes
899429,201564,1800.0,Yes
742019,201564,1316.0,Yes
899491,201904,810.0,Yes
801084,201674,1650.0,Yes
899513,201564,1900.0,No
899522,201564,1500.0,No
775228,202344,1250.0,No
899538,201564,1847.0,No
899540,201564,780.0,No
801178,201564,0.0,Yes
899547,201564,1900.0,No
899602,201568,1900.0,Yes
774288,201564,500.0,Yes
899626,201784,1900.0,Yes
899628,201564,1900.0,Yes
899641,201564,1455.0,Yes
899654,201564,2904.0,Yes
899735,201674,1250.0,No
900098,201674,1900.0,Yes
900398,201564,1289.0,No
900429,201564,1250.0,Yes
900104,201564,1800.0,Yes
899917,201784,1250.0,Yes
899835,201784,1900.0,No
899871,201564,1900.0,Yes
899918,201564,3054.0,Yes
900208,201674,2500.0,No
900349,201564,1900.0,Yes
900388,201564,1900.0,No
900560,201674,515.0,No
798863,201564,900.0,Yes
900579,201564,1800.0,Yes
900813,201904,1250.0,Yes
900934,201564,3000.0,No
900938,201564,1800.0,Yes
900951,201564,1900.0,Yes
900575,201458,1800.0,Yes
900601,201564,1900.0,Yes
902020,201564,1900.0,Yes
901454,201904,1250.0,No
901797,201674,1250.0,Yes
901559,201674,2800.0,No
902725,201788,1250.0,Yes
902139,201564,1900.0,Yes
902141,201564,750.0,Yes
902721,201564,1900.0,Yes
902167,201674,1900.0,Yes
903100,201674,929.0,Yes
903288,201674,1250.0,No
903294,201564,1782.0,No
903736,201564,1900.0,No
775311,201674,1250.0,Yes
904018,201894,750.0,No
804245,201564,1900.0,No
903932,201564,758.0,No
903818,201458,1800.0,No
904769,201674,1900.0,No
747594,201674,1032.0,Yes
905460,201784,1250.0,Yes
905597,201564,1900.0,Yes
795088,201674,1900.0,No
905158,201568,624.0,Yes
795185,201564,1900.0,No
905696,201564,1900.0,No
905642,201564,1900.0,Yes
905671,201564,1800.0,No
905206,201564,1000.0,Yes
905208,201458,1900.0,No
905209,201568,1900.0,Yes
905437,201564,1900.0,Yes
905438,201564,1900.0,Yes
905876,201564,1178.0,Yes
906164,201564,1900.0,No
905936,201564,1900.0,Yes
905945,201564,1322.0,Yes
909555,201564,1800.0,No
910970,201564,1900.0,Yes
910992,201564,1800.0,Yes
910999,201564,1000.0,No
910958,201564,1800.0,Yes
911650,201564,3050.0,Yes
914417,201674,1250.0,Yes
915275,201784,1250.0,Yes
914709,201784,0.0,No
917004,201674,1900.0,Yes
917384,201568,1900.0,Yes
917023,201564,1900.0,Yes
917024,201568,1900.0,Yes
917076,201564,1900.0,No
918871,201564,1900.0,No
920587,201564,344.0,Yes
931935,201564,0.0,Yes
931491,201564,1800.0,Yes
932759,201894,1250.0,No
932163,201564,1800.0,Yes
932166,201564,3050.0,Yes
932343,201564,1900.0,Yes
932383,201784,1250.0,Yes
932385,201784,2050.0,Yes
932392,201564,3000.0,Yes
715959,201564,1900.0,Yes
932439,201564,1491.0,No
932415,201564,1900.0,Yes
932419,201564,1900.0,Yes
932091,201564,1900.0,Yes
932339,201564,1900.0,Yes
932155,201568,1900.0,Yes
932156,201564,1800.0,No
932120,201784,1250.0,No
932137,201894,0.0,Yes
933619,201674,1250.0,Yes
933158,201564,1900.0,No
932585,201564,1750.0,Yes
935800,201564,1900.0,Yes
936628,201564,1900.0,Yes
936629,201568,1900.0,Yes
936683,201784,1270.0,Yes
936593,201564,925.0,Yes
936866,201564,1800.0,No
936867,201564,1900.0,Yes
936560,201568,1900.0,No
936663,201564,1900.0,Yes
916924,201904,1930.0,Yes
936829,201674,1250.0,Yes
798747,201564,1800.0,No
715858,201564,821.0,Yes
936949,201674,1250.0,Yes
936640,201564,1900.0,Yes
936710,201564,2500.0,Yes
937734,201564,1900.0,Yes
937118,201564,1800.0,No
772326,201564,1900.0,Yes
937435,201564,207.0,Yes
937273,201564,1900.0,No
937464,201674,1150.0,Yes
937590,201568,1900.0,Yes
937717,201674,1900.0,Yes
937394,201674,3998.0,Yes
938291,201674,1250.0,Yes
938310,201674,2750.0,Yes
938283,201564,1841.0,Yes
938551,202014,625.0,No
938021,201674,1250.0,No
938070,201674,1250.0,Yes
938118,201784,1800.0,No
937888,201674,1250.0,No
938659,201674,1250.0,Yes
939123,201678,1800.0,Yes
939137,201894,2525.0,No
938682,201674,1250.0,No
938685,201674,3050.0,Yes
938687,201674,2150.0,Yes
790554,201674,1616.0,Yes
939252,201564,5000.0,Yes
905344,201894,2800.0,Yes
937739,201564,1800.0,Yes
940026,201674,1250.0,No
939342,201904,2059.0,Yes
939626,201674,2050.0,No
937654,201564,1900.0,Yes
939962,201674,562.0,Yes
939966,201674,1250.0,Yes
939510,201674,0.0,Yes
940834,201784,1500.0,Yes
940416,201678,1900.0,Yes
941379,201674,1900.0,Yes
940884,201674,1900.0,No
941889,201674,1250.0,Yes
942306,201784,1250.0,Yes
941759,201564,1900.0,No
942200,201674,1250.0,No
942826,201784,3502.0,Yes
942913,201674,0.0,Yes
943456,201784,1900.0,Yes
944317,201564,1900.0,No
944708,201674,1350.0,Yes
944342,201564,307.0,No
944270,201568,3800.0,No
944527,201674,193.0,Yes
945323,201784,1411.0,No
945363,201904,2500.0,Yes
945345,201564,1900.0,Yes
945221,201674,1250.0,Yes
945927,201564,2049.0,Yes
945929,201564,1800.0,Yes
937093,201674,2050.0,Yes
945629,201674,1250.0,Yes
946555,201904,1250.0,No
946693,201904,1250.0,Yes
947727,201894,1750.0,Yes
947196,201674,1600.0,No
948192,201784,1250.0,Yes
948363,201894,0.0,Yes
947849,201674,1250.0,No
949321,201904,1250.0,No
950318,201904,1250.0,Yes
951075,201674,1229.0,Yes
951412,201784,2750.0,Yes
953757,201674,1250.0,Yes
954333,201674,1250.0,No
954366,201674,1250.0,No
954543,201904,1900.0,Yes
954231,201674,1250.0,Yes
954866,201674,0.0,Yes
956794,201674,3750.0,Yes
956748,201674,1900.0,Yes
957815,201674,0.0,Yes
957829,201784,1250.0,Yes
960087,201784,529.0,Yes
959760,201904,1900.0,No
961211,201674,1250.0,Yes
962009,201674,1250.0,Yes
963914,201784,1250.0,Yes
965268,201784,3156.0,Yes
965518,201784,1250.0,Yes
965805,201894,1250.0,No
968464,201674,1320.0,Yes
968498,201784,1250.0,Yes
970017,201678,1539.0,No
971131,201674,3050.0,Yes
971885,201784,1250.0,Yes
971988,201784,1250.0,Yes
971458,201674,1900.0,No
971577,201674,1535.0,Yes
972998,201674,780.0,Yes
972987,201674,250.0,Yes
973711,201674,1474.0,Yes
975449,201674,1250.0,Yes
975911,201784,1250.0,Yes
976478,201674,191.0,Yes
976642,201674,1800.0,Yes
977881,201784,1211.0,No
977496,201784,0.0,Yes
978512,201784,2055.0,Yes
980809,201674,1900.0,No
981692,201674,1086.0,Yes
982240,201784,1250.0,Yes
983742,201674,1250.0,Yes
983941,201674,0.0,Yes
984079,201784,1250.0,Yes
985347,201674,1900.0,No
986573,201894,1867.0,No
988964,201784,1250.0,No
991744,201674,677.0,No
991849,201674,3050.0,Yes
992230,201674,423.0,Yes
993504,201784,1250.0,No
993702,201674,1251.0,Yes
994865,201908,1214.0,Yes
995082,201784,1000.0,Yes
768292,201674,1250.0,Yes
997057,201784,1250.0,No
997898,201788,1900.0,No
998723,201784,698.0,Yes
998313,201674,1345.0,Yes
998488,201784,247.0,Yes
1000200,201784,1472.0,Yes
999643,201674,1250.0,Yes
999933,201674,1250.0,No
749621,201678,2858.0,Yes
1003354,201784,638.0,Yes
1006251,201674,1000.0,No
1006642,201894,1250.0,Yes
1006902,201784,1900.0,Yes
1006911,201674,1250.0,Yes
1006394,201784,1250.0,Yes
1007655,201674,1250.0,Yes
1008925,201674,2804.0,Yes
1009010,201564,1900.0,No
1009851,201674,2500.0,Yes
1009864,201568,541.0,No
1009335,201568,1900.0,No
1009247,201674,1250.0,No
1009444,201564,1500.0,No
942428,201674,1900.0,Yes
1009812,201894,1250.0,Yes
1010339,201904,1250.0,Yes
1017680,201674,1250.0,Yes
1018002,201674,2563.0,No
1018045,201674,0.0,Yes
1018164,201568,1900.0,Yes
1018165,201894,1900.0,No
1018219,201784,1250.0,No
1018302,201674,1250.0,Yes
1019032,201674,1900.0,Yes
1018472,201674,0.0,Yes
1018843,201564,3050.0,Yes
1019055,201674,2400.0,Yes
1018206,201674,1800.0,Yes
1019424,201674,1030.0,Yes
1019451,201674,1900.0,Yes
1019485,201674,1191.0,No
1019769,201894,2500.0,Yes
1019895,201784,1900.0,Yes
1019917,201674,1250.0,Yes
1019973,201784,1900.0,Yes
1019627,201674,1250.0,No
1019270,201674,1273.0,Yes
1019386,201674,1900.0,No
1019414,201674,1250.0,Yes
1020290,201674,1250.0,Yes
1020243,201674,1900.0,Yes
1020870,201674,1250.0,Yes
1020250,201674,1900.0,No
1019822,201674,1250.0,Yes
1021326,201674,2650.0,No
1021604,201894,0.0,Yes
1021646,201674,1907.0,No
707782,201344,1900.0,Yes
1021506,201674,1750.0,Yes
1021433,201674,1250.0,Yes
993638,201674,0.0,Yes
1010135,201674,751.0,No
1021185,201678,1900.0,Yes
1022206,201674,1250.0,Yes
1021797,201674,952.0,Yes
1022011,201674,1250.0,No
1022435,201568,1800.0,Yes
1022499,201784,1000.0,No
1021986,201784,1900.0,No
1021999,201904,1900.0,Yes
1022062,201674,1616.0,No
1022426,201674,1900.0,No
1022429,201784,3100.0,Yes
1022434,201568,1900.0,No
1022141,201904,645.0,Yes
1022691,201568,1713.0,Yes
1023305,201674,2150.0,Yes
1022936,201674,1250.0,Yes
1023022,201784,1250.0,Yes
1022760,201674,1900.0,No
1022651,201894,1250.0,Yes
1023162,201674,1250.0,Yes
1023425,201784,1250.0,No
1023652,201674,1250.0,Yes
1023374,201784,1250.0,Yes
1024332,201674,1250.0,Yes
1033627,201674,718.0,No
1024728,201674,1191.0,No
1024442,201674,1250.0,Yes
1024379,201674,1250.0,No
1024658,201784,1250.0,No
1024703,201674,1900.0,No
1024760,201674,1306.0,Yes
1024773,201674,1250.0,No
1027287,201674,1250.0,Yes
1027267,201784,500.0,Yes
1027919,201674,669.0,No
1030488,201674,2350.0,Yes
1032282,201674,1766.0,Yes
1033360,201674,1900.0,Yes
1035139,201674,1250.0,Yes
1037289,201674,1250.0,No
1038529,201894,1250.0,Yes
1041530,201784,1250.0,Yes
1041145,201904,3000.0,No
1041178,201784,785.0,Yes
1041229,201784,657.0,Yes
1041266,201784,1250.0,Yes
1041623,201784,1250.0,No
1045943,201674,0.0,No
1047324,201674,1250.0,Yes
1048506,201904,7363.0,No
1050151,201674,3875.0,Yes
1050093,201674,1250.0,No
1050848,201784,1750.0,Yes
1050874,201784,1250.0,Yes
1051022,201674,1800.0,Yes
1018022,201674,1250.0,Yes
1050612,201674,1250.0,Yes
1050918,201784,1250.0,No
1051182,201784,1250.0,Yes
1051269,201674,2744.0,No
1052035,201674,1250.0,Yes
1052043,201784,1050.0,No
1051439,201894,3035.0,Yes
